date,station_id,eto,tx,tn,rs,rh
2020-01-01,109,0.04,67.0,39.1,176.0,99.0
2020-01-02,109,0.05,65.0,37.4,238.0,92.0
2020-01-03,109,0.05,58.8,34.4,213.0,98.0
2020-01-04,109,0.05,63.3,37.4,244.0,98.0
2020-01-05,109,0.05,64.0,32.2,249.0,91.0
2020-01-06,109,0.05,58.9,30.9,250.0,90.0
2020-01-07,109,0.05,59.7,30.0,250.0,96.0
2020-01-08,109,0.03,57.4,40.1,154.0,100.0
2020-01-09,109,0.04,57.5,32.9,216.0,96.0
2020-01-10,109,0.05,56.8,31.1,250.0,94.0
2020-01-11,109,0.05,61.1,36.1,248.0,90.0
2020-01-12,109,0.03,59.1,31.0,155.0,97.0
2020-01-13,109,0.05,60.1,33.6,221.0,95.0
2020-01-14,109,0.05,57.4,34.4,221.0,90.0
2020-01-15,109,0.04,52.2,27.7,195.0,95.0
2020-01-16,109,0.01,50.6,35.7,69.0,97.0
2020-01-17,109,0.05,55.6,33.0,244.0,96.0
2020-01-18,109,0.05,56.6,34.1,242.0,93.0
2020-01-19,109,0.03,48.9,36.1,150.0,99.0
2020-01-20,109,0.02,55.9,38.8,129.0,95.0
2020-01-21,109,0.0,54.3,37.3,46.0,100.0
2020-01-22,109,0.06,62.5,41.8,259.0,100.0
2020-01-23,109,0.03,58.4,38.8,137.0,100.0
2020-01-24,109,0.04,63.8,39.1,198.0,100.0
2020-01-25,109,0.02,62.0,50.8,122.0,100.0
2020-01-26,109,0.06,64.4,44.8,249.0,100.0
2020-01-27,109,0.05,64.8,41.5,210.0,99.0
2020-01-28,109,0.03,62.2,41.5,159.0,100.0
2020-01-29,109,0.06,66.0,37.6,266.0,96.0
2020-01-30,109,0.06,65.8,43.1,272.0,97.0
2020-01-31,109,0.06,67.3,41.1,260.0,96.0
2020-02-01,109,0.07,67.6,37.1,310.0,98.0
2020-02-02,109,0.07,58.9,36.9,301.0,75.0
2020-02-03,109,0.08,58.5,27.6,341.0,58.0
2020-02-04,109,0.08,61.6,33.0,319.0,49.0
2020-02-05,109,0.08,61.3,30.2,333.0,80.0
2020-02-06,109,0.08,64.7,33.9,332.0,83.0
2020-02-07,109,0.08,66.9,32.5,336.0,87.0
2020-02-08,109,0.07,62.0,34.7,322.0,86.0
2020-02-09,109,0.11,64.1,48.0,349.0,37.0
2020-02-10,109,0.12,77.1,49.1,358.0,30.0
2020-02-11,109,0.1,80.6,41.9,357.0,44.0
2020-02-12,109,0.1,68.4,36.2,356.0,75.0
2020-02-13,109,0.05,59.4,38.3,235.0,94.0
2020-02-14,109,0.08,64.7,41.1,313.0,87.0
2020-02-15,109,0.07,66.7,36.0,285.0,89.0
2020-02-16,109,0.09,66.5,41.4,345.0,86.0
2020-02-17,109,0.11,75.9,35.2,369.0,62.0
2020-02-18,109,0.1,66.9,35.7,380.0,63.0
2020-02-19,109,0.09,66.3,31.7,369.0,78.0
2020-02-20,109,0.09,68.3,36.3,345.0,75.0
2020-02-21,109,0.11,74.9,37.6,399.0,71.0
2020-02-22,109,0.1,64.0,36.8,388.0,90.0
2020-02-23,109,0.1,65.7,32.0,385.0,89.0
2020-02-24,109,0.11,74.2,33.8,397.0,80.0
2020-02-25,109,0.13,75.1,39.3,415.0,64.0
2020-02-26,109,0.12,74.5,38.7,409.0,74.0
2020-02-27,109,0.12,77.0,37.6,409.0,75.0
2020-02-28,109,0.09,74.2,41.5,326.0,79.0
2020-02-29,109,0.1,62.9,35.3,387.0,81.0
2020-03-01,109,0.07,63.1,39.2,251.0,58.0
2020-03-02,109,0.14,74.1,45.5,443.0,34.0
2020-03-03,109,0.13,75.8,43.3,439.0,65.0
2020-03-04,109,0.13,77.8,39.0,440.0,73.0
2020-03-05,109,0.09,66.2,40.0,348.0,93.0
2020-03-06,109,0.03,57.9,44.9,141.0,91.0
2020-03-07,109,0.06,58.6,36.6,243.0,92.0
2020-03-08,109,0.06,58.1,33.0,263.0,87.0
2020-03-09,109,0.12,66.6,39.5,440.0,73.0
2020-03-10,109,0.13,73.3,35.7,439.0,72.0
2020-03-11,109,0.13,73.9,39.6,462.0,79.0
2020-03-12,109,0.14,75.2,37.5,476.0,79.0
2020-03-13,109,0.08,62.3,38.4,283.0,90.0
2020-03-14,109,0.06,58.2,45.0,237.0,87.0
2020-03-15,109,0.09,57.6,42.6,374.0,82.0
2020-03-16,109,0.1,52.4,37.2,415.0,89.0
2020-03-17,109,0.1,57.0,34.6,416.0,86.0
2020-03-18,109,0.03,53.7,44.2,178.0,96.0
2020-03-19,109,0.13,62.1,38.4,517.0,81.0
2020-03-20,109,0.13,64.3,32.8,494.0,79.0
2020-03-21,109,0.13,65.6,35.4,459.0,83.0
2020-03-22,109,0.12,69.0,36.9,434.0,84.0
2020-03-23,109,0.06,58.1,39.0,260.0,89.0
2020-03-24,109,0.05,56.4,38.9,243.0,96.0
2020-03-25,109,0.13,59.9,32.1,536.0,83.0
2020-03-26,109,0.13,62.9,29.4,498.0,78.0
2020-03-27,109,0.14,60.9,30.0,528.0,82.0
2020-03-28,109,0.04,57.8,42.1,210.0,94.0
2020-03-29,109,0.08,62.2,42.9,309.0,93.0
2020-03-30,109,0.1,66.0,44.8,370.0,90.0
2020-03-31,109,0.13,68.3,45.6,474.0,93.0
2020-04-01,109,0.15,65.5,35.5,570.0,76.0
2020-04-02,109,0.17,67.6,31.9,581.0,65.0
2020-04-03,109,0.15,66.7,33.3,559.0,75.0
2020-04-04,109,0.03,57.3,39.1,170.0,99.0
2020-04-05,109,0.06,57.6,39.4,272.0,91.0
2020-04-06,109,0.05,57.4,35.1,253.0,93.0
2020-04-07,109,0.14,65.6,35.4,560.0,91.0
2020-04-08,109,0.08,61.8,40.6,315.0,95.0
2020-04-09,109,0.08,64.1,49.2,319.0,91.0
2020-04-10,109,0.15,69.4,48.8,530.0,88.0
2020-04-11,109,0.03,59.2,49.6,183.0,96.0
2020-04-12,109,0.12,67.2,43.2,426.0,95.0
2020-04-13,109,0.17,73.8,40.1,602.0,87.0
2020-04-14,109,0.21,82.0,36.2,627.0,55.0
2020-04-15,109,0.19,76.8,40.1,585.0,73.0
2020-04-16,109,0.11,64.7,47.0,402.0,92.0
2020-04-17,109,0.06,62.8,49.6,248.0,87.0
2020-04-18,109,0.09,63.4,41.5,326.0,80.0
2020-04-19,109,0.08,65.0,37.6,314.0,86.0
2020-04-20,109,0.13,66.4,42.2,463.0,86.0
2020-04-21,109,0.18,72.4,38.5,621.0,85.0
2020-04-22,109,0.19,77.9,42.0,613.0,86.0
2020-04-23,109,0.2,80.1,48.2,611.0,78.0
2020-04-24,109,0.22,85.6,45.3,638.0,67.0
2020-04-25,109,0.2,84.7,49.3,586.0,76.0
2020-04-26,109,0.21,77.0,43.6,647.0,74.0
2020-04-27,109,0.2,81.3,42.3,601.0,75.0
2020-04-28,109,0.22,82.1,50.3,640.0,79.0
2020-04-29,109,0.15,74.9,47.3,506.0,88.0
2020-04-30,109,0.21,75.8,42.9,631.0,70.0
2020-05-01,109,0.21,75.5,40.1,656.0,67.0
2020-05-02,109,0.12,70.6,51.1,426.0,88.0
2020-05-03,109,0.2,72.7,37.9,680.0,70.0
2020-05-04,109,0.21,80.3,35.1,664.0,62.0
2020-05-05,109,0.21,78.2,36.3,680.0,76.0
2020-05-06,109,0.22,82.9,40.9,687.0,63.0
2020-05-07,109,0.23,87.3,40.2,688.0,58.0
2020-05-08,109,0.23,90.1,44.4,643.0,63.0
2020-05-09,109,0.18,70.5,44.0,614.0,90.0
2020-05-10,109,0.15,72.0,47.5,495.0,84.0
2020-05-11,109,0.06,66.2,43.3,248.0,93.0
2020-05-12,109,0.09,66.0,48.8,347.0,91.0
2020-05-13,109,0.04,61.0,45.0,207.0,98.0
2020-05-14,109,0.09,66.5,47.7,355.0,97.0
2020-05-15,109,0.21,75.6,46.5,666.0,78.0
2020-05-16,109,0.18,75.2,47.9,564.0,77.0
2020-05-17,109,0.17,71.9,57.3,561.0,87.0
2020-05-18,109,0.16,69.2,43.7,563.0,86.0
2020-05-19,109,0.18,72.6,42.3,620.0,82.0
2020-05-20,109,0.2,72.8,42.2,687.0,83.0
2020-05-21,109,0.22,80.2,42.8,685.0,77.0
2020-05-22,109,0.21,76.4,41.3,677.0,71.0
2020-05-23,109,0.24,83.4,42.3,713.0,64.0
2020-05-24,109,0.24,88.4,45.4,696.0,65.0
2020-05-25,109,0.25,95.2,50.2,693.0,63.0
2020-05-26,109,0.26,97.5,55.4,692.0,
2020-05-27,109,0.25,91.0,49.8,706.0,73.0
2020-05-28,109,0.21,78.4,47.1,661.0,90.0
2020-05-29,109,0.2,73.3,52.2,624.0,85.0
2020-05-30,109,0.1,74.6,54.7,360.0,82.0
2020-05-31,109,0.16,72.5,53.0,504.0,83.0
2020-06-01,109,0.22,80.7,51.3,675.0,76.0
2020-06-02,109,0.25,93.5,49.8,698.0,65.0
2020-06-03,109,0.26,96.0,53.2,706.0,62.0
2020-06-04,109,0.25,92.5,49.5,706.0,74.0
2020-06-05,109,0.23,74.9,44.7,715.0,78.0
2020-06-06,109,0.23,72.7,49.0,703.0,70.0
2020-06-07,109,0.23,75.5,38.4,718.0,63.0
2020-06-08,109,0.25,81.1,40.4,725.0,50.0
2020-06-09,109,0.26,88.7,42.2,711.0,56.0
2020-06-10,109,0.24,87.8,46.4,684.0,72.0
2020-06-11,109,0.22,85.8,47.8,645.0,77.0
2020-06-12,109,0.17,72.6,51.4,540.0,80.0
2020-06-13,109,0.22,74.2,50.9,666.0,70.0
2020-06-14,109,0.23,81.3,51.6,685.0,78.0
2020-06-15,109,0.21,79.6,49.0,599.0,74.0
2020-06-16,109,0.24,79.1,44.1,719.0,63.0
2020-06-17,109,0.26,89.4,44.5,742.0,45.0
2020-06-18,109,0.27,91.8,45.4,722.0,54.0
2020-06-19,109,0.23,77.5,46.4,704.0,81.0
2020-06-20,109,0.19,76.1,50.6,604.0,85.0
2020-06-21,109,0.24,88.1,54.5,685.0,78.0
2020-06-22,109,0.22,78.3,54.5,655.0,85.0
2020-06-23,109,0.22,78.3,53.1,687.0,85.0
2020-06-24,109,0.21,78.1,54.0,649.0,87.0
2020-06-25,109,0.22,76.7,56.3,683.0,85.0
2020-06-26,109,0.22,82.9,51.4,665.0,83.0
2020-06-27,109,0.21,79.7,51.4,646.0,83.0
2020-06-28,109,0.24,80.5,44.4,707.0,75.0
2020-06-29,109,0.25,84.9,46.8,715.0,67.0
2020-06-30,109,0.24,80.9,48.6,705.0,77.0
2020-07-01,109,0.22,74.0,48.6,700.0,86.0
2020-07-02,109,0.22,77.3,44.5,674.0,82.0
2020-07-03,109,0.19,77.4,48.6,612.0,84.0
2020-07-04,109,0.25,91.3,46.5,710.0,65.0
2020-07-05,109,0.27,89.8,46.0,730.0,57.0
2020-07-06,109,0.26,84.2,42.3,731.0,61.0
2020-07-07,109,0.25,83.2,43.9,717.0,69.0
2020-07-08,109,0.25,84.1,48.4,706.0,76.0
2020-07-09,109,0.24,86.2,49.2,702.0,73.0
2020-07-10,109,0.24,85.1,45.8,717.0,77.0
2020-07-11,109,0.26,89.5,48.9,723.0,70.0
2020-07-12,109,0.26,88.8,46.4,725.0,72.0
2020-07-13,109,0.21,71.8,51.0,666.0,86.0
2020-07-14,109,0.22,73.1,50.0,661.0,84.0
2020-07-15,109,0.21,75.9,52.4,628.0,82.0
2020-07-16,109,0.21,81.4,53.6,608.0,80.0
2020-07-17,109,0.22,77.4,51.9,653.0,83.0
2020-07-18,109,0.23,81.1,49.9,675.0,79.0
2020-07-19,109,0.22,81.1,55.0,644.0,79.0
2020-07-20,109,0.2,78.6,54.4,618.0,81.0
2020-07-21,109,0.2,79.2,54.3,637.0,83.0
2020-07-22,109,0.18,77.3,55.7,564.0,84.0
2020-07-23,109,0.18,75.3,52.2,559.0,86.0
2020-07-24,109,0.21,73.0,49.6,666.0,86.0
2020-07-25,109,0.21,78.1,54.8,631.0,82.0
2020-07-26,109,0.21,80.2,53.5,641.0,81.0
2020-07-27,109,0.22,83.9,52.4,652.0,76.0
2020-07-28,109,0.22,81.6,52.8,651.0,78.0
2020-07-29,109,0.21,80.8,49.9,652.0,82.0
2020-07-30,109,0.2,84.7,49.9,609.0,80.0
