date,station_id,eto,tx,tn,rs,rh
2022-01-01,109,0.05,52.4,28.5,249.0,90.0
2022-01-02,109,0.04,52.9,26.5,232.0,97.0
2022-01-03,109,0.01,52.9,41.9,79.0,100.0
2022-01-04,109,0.02,57.8,47.1,113.0,100.0
2022-01-05,109,0.02,58.4,47.2,114.0,100.0
2022-01-06,109,0.01,54.2,50.2,76.0,100.0
2022-01-07,109,0.02,58.6,40.1,144.0,100.0
2022-01-08,109,0.04,58.8,32.5,249.0,100.0
2022-01-09,109,0.05,58.6,35.0,254.0,100.0
2022-01-10,109,0.05,63.7,39.3,252.0,100.0
2022-01-11,109,0.05,62.1,35.2,229.0,97.0
2022-01-12,109,0.05,62.8,35.4,252.0,100.0
2022-01-13,109,0.04,,,,
2022-01-14,109,0.04,,,,
2022-01-15,109,0.04,,,,
2022-01-16,109,0.04,,,,
2022-01-17,109,0.04,,,,
2022-01-18,109,0.04,,,,
2022-01-19,109,0.04,,,,
2022-01-20,109,0.04,,,,
2022-01-21,109,0.04,,,,
2022-01-22,109,0.04,,,,
2022-01-23,109,0.04,,,,
2022-01-24,109,0.05,,,,
2022-01-25,109,0.05,,,,
2022-01-26,109,0.05,,,,
2022-01-27,109,0.05,,,,
2022-01-28,109,0.05,,,,
2022-01-29,109,0.05,,,,
2022-01-30,109,0.05,,,,
2022-01-31,109,0.05,,,,
2022-02-01,109,0.05,,,,
2022-02-02,109,0.06,,,,
2022-02-03,109,0.06,,,,
2022-02-04,109,0.06,,,,
2022-02-05,109,0.06,,,,
2022-02-06,109,0.06,,,,
2022-02-07,109,0.06,,,,
2022-02-08,109,0.06,,,,
2022-02-09,109,0.06,,,,
2022-02-10,109,0.06,,,,
2022-02-11,109,0.06,,,,
2022-02-12,109,0.06,,,,
2022-02-13,109,0.06,,,,
2022-02-14,109,0.06,,,,
2022-02-15,109,0.06,,,,
2022-02-16,109,0.07,,,,
2022-02-17,109,0.07,,,,
2022-02-18,109,0.07,,,,
2022-02-19,109,0.07,,,,
2022-02-20,109,0.07,,,,
2022-02-21,109,0.07,,,,
2022-02-22,109,0.07,,,,
2022-02-23,109,0.07,,,,
2022-02-24,109,0.07,,,,
2022-02-25,109,0.08,,,,
2022-02-26,109,0.08,,,,
2022-02-27,109,0.08,,,,
2022-02-28,109,0.08,,,,
2022-03-01,109,0.08,,,,
2022-03-02,109,0.08,,,,
2022-03-03,109,0.08,,,,
2022-03-04,109,0.09,,,,
2022-03-05,109,0.09,,,,
2022-03-06,109,0.09,,,,
2022-03-07,109,0.09,,,,
2022-03-08,109,0.09,,,,
2022-03-09,109,0.09,,,,
2022-03-10,109,0.09,,,,
2022-03-11,109,0.1,,,,
2022-03-12,109,0.1,,,,
2022-03-13,109,0.1,,,,
2022-03-14,109,0.1,,,,
2022-03-15,109,0.1,,,,
2022-03-16,109,0.1,,,,
2022-03-17,109,0.1,,,,
2022-03-18,109,0.1,,,,
2022-03-19,109,0.1,,,,
2022-03-20,109,0.1,,,,
2022-03-21,109,0.11,,,,
2022-03-22,109,0.11,,,,
2022-03-23,109,0.11,,,,
2022-03-24,109,0.11,,,,
2022-03-25,109,0.11,,,,
2022-03-26,109,0.12,,,,
2022-03-27,109,0.12,,,,
2022-03-28,109,0.12,,,,
2022-03-29,109,0.12,,,,
2022-03-30,109,0.12,,,,
2022-03-31,109,0.12,,,,
2022-04-01,109,0.12,,,,
2022-04-02,109,0.12,,,,
2022-04-03,109,0.13,,,,
2022-04-04,109,0.13,,,,
2022-04-05,109,0.13,,,,
2022-04-06,109,0.13,,,,
2022-04-07,109,0.13,,,,
2022-04-08,109,0.13,,,,
2022-04-09,109,0.13,,,,
2022-04-10,109,0.13,,,,
2022-04-11,109,0.14,,,,
2022-04-12,109,0.14,,,,
2022-04-13,109,0.14,,,,
2022-04-14,109,0.14,,,,
2022-04-15,109,0.15,,,,
2022-04-16,109,0.15,,,,
2022-04-17,109,0.15,,,,
2022-04-18,109,0.15,,,,
2022-04-19,109,0.15,,,,
2022-04-20,109,0.16,,,,
2022-04-21,109,0.16,,,,
2022-04-22,109,0.16,,,,
2022-04-23,109,0.16,,,,
2022-04-24,109,0.16,,,,
2022-04-25,109,0.17,,,,
2022-04-26,109,0.17,,,,
2022-04-27,109,0.17,,,,
2022-04-28,109,0.17,,,,
2022-04-29,109,0.17,,,,
2022-04-30,109,0.17,,,,
2022-05-01,109,0.17,,,,
2022-05-02,109,0.17,,,,
2022-05-03,109,0.18,,,,
2022-05-04,109,0.18,,,,
2022-05-05,109,0.18,,,,
2022-05-06,109,0.18,,,,
2022-05-07,109,0.18,,,,
2022-05-08,109,0.18,,,,
2022-05-09,109,0.18,,,,
2022-05-10,109,0.18,,,,
2022-05-11,109,0.18,,,,
2022-05-12,109,0.18,,,,
2022-05-13,109,0.18,,,,
2022-05-14,109,0.18,,,,
2022-05-15,109,0.18,,,,
2022-05-16,109,0.18,,,,
2022-05-17,109,0.18,,,,
2022-05-18,109,0.18,,,,
2022-05-19,109,0.18,,,,
2022-05-20,109,0.18,,,,
2022-05-21,109,0.18,,,,
