date,station_id,eto,tx,tn,rs,rh
2024-01-01,77,0.05,62.9,40.3,212.0,82.0
2024-01-02,77,0.02,57.2,38.5,109.0,90.0
2024-01-03,77,0.03,57.8,38.6,158.0,88.0
2024-01-04,77,0.05,63.2,36.4,205.0,83.0
2024-01-05,77,0.07,64.8,38.2,221.0,66.0
2024-01-06,77,0.01,53.2,33.7,72.0,84.0
2024-01-07,77,0.05,55.8,29.2,232.0,75.0
2024-01-08,77,0.03,56.4,30.2,160.0,80.0
2024-01-09,77,0.03,58.2,36.6,137.0,85.0
2024-01-10,77,0.03,56.1,34.0,91.0,79.0
2024-01-11,77,0.06,55.5,29.9,242.0,69.0
2024-01-12,77,0.02,49.4,33.4,102.0,86.0
2024-01-13,77,0.0,54.6,43.3,49.0,94.0
2024-01-14,77,0.05,61.3,40.2,210.0,87.0
2024-01-15,77,0.04,61.0,37.3,172.0,88.0
2024-01-16,77,0.02,54.8,36.7,86.0,93.0
2024-01-17,77,0.03,60.7,41.2,146.0,89.0
2024-01-18,77,0.03,61.3,40.9,151.0,84.0
2024-01-19,77,0.01,57.0,46.7,68.0,85.0
2024-01-20,77,0.02,58.9,50.3,101.0,87.0
2024-01-21,77,0.01,57.1,50.6,67.0,93.0
2024-01-22,77,0.02,61.9,46.1,111.0,91.0
2024-01-23,77,0.05,63.2,43.5,215.0,88.0
2024-01-24,77,0.01,54.7,48.8,64.0,95.0
2024-01-25,77,0.05,61.6,40.9,223.0,87.0
2024-01-26,77,0.02,60.7,47.9,83.0,86.0
2024-01-27,77,0.04,66.3,47.3,151.0,76.0
2024-01-28,77,0.06,76.2,50.7,184.0,77.0
2024-01-29,77,0.05,73.2,45.1,173.0,81.0
2024-01-30,77,0.05,69.0,45.1,156.0,77.0
2024-01-31,77,0.01,59.1,49.8,20.0,84.0
2024-02-01,77,0.02,58.3,44.8,123.0,92.0
2024-02-02,77,0.04,56.6,37.3,177.0,87.0
2024-02-03,77,0.02,53.2,36.6,113.0,86.0
2024-02-04,77,0.01,55.5,44.3,21.0,88.0
2024-02-05,77,0.03,58.7,39.5,117.0,85.0
2024-02-06,77,0.03,58.6,38.2,144.0,85.0
2024-02-07,77,0.02,52.4,36.1,91.0,87.0
2024-02-08,77,0.04,54.7,31.9,197.0,81.0
2024-02-09,77,0.04,56.0,32.6,169.0,83.0
2024-02-10,77,0.06,67.0,35.8,201.0,65.0
2024-02-11,77,0.04,62.3,33.1,189.0,82.0
2024-02-12,77,0.04,61.2,35.5,175.0,81.0
2024-02-13,77,0.04,60.4,37.0,174.0,83.0
2024-02-14,77,0.01,55.4,43.7,77.0,92.0
2024-02-15,77,0.02,60.9,45.0,109.0,87.0
2024-02-16,77,0.02,61.6,45.7,94.0,82.0
2024-02-17,77,0.0,54.9,45.9,38.0,92.0
2024-02-18,77,0.03,64.0,43.5,118.0,88.0
2024-02-19,77,0.03,59.1,49.0,88.0,83.0
2024-02-20,77,0.01,57.1,46.7,64.0,90.0
2024-02-21,77,0.04,58.8,41.6,164.0,90.0
2024-02-22,77,0.05,62.9,36.4,210.0,82.0
2024-02-23,77,0.06,68.9,40.1,184.0,70.0
2024-02-24,77,0.07,73.7,42.8,212.0,62.0
2024-02-25,77,0.06,67.6,39.7,195.0,78.0
2024-02-26,77,0.05,63.7,40.1,170.0,80.0
2024-02-27,77,0.07,67.1,32.7,237.0,56.0
2024-02-28,77,0.08,68.3,33.8,231.0,61.0
2024-02-29,77,0.04,57.8,40.7,140.0,85.0
2024-03-01,77,0.04,55.3,46.7,114.0,77.0
