date,station_id,eto,tx,tn,rs,rh
2015-01-01,77,0.07,58.0,28.9,231.0,46.0
2015-01-02,77,0.05,55.4,25.7,223.0,76.0
2015-01-03,77,0.05,56.4,28.0,225.0,78.0
2015-01-04,77,0.05,61.2,31.1,190.0,74.0
2015-01-05,77,0.05,65.6,33.2,190.0,73.0
2015-01-06,77,0.07,72.7,36.0,231.0,64.0
2015-01-07,77,0.07,76.7,41.2,237.0,63.0
2015-01-08,77,0.04,64.7,36.3,156.0,83.0
2015-01-09,77,0.04,66.8,42.1,166.0,86.0
2015-01-10,77,0.04,61.9,38.0,173.0,88.0
2015-01-11,77,0.05,59.7,39.9,221.0,91.0
2015-01-12,77,0.05,67.1,37.3,230.0,87.0
2015-01-13,77,0.08,68.5,37.3,249.0,58.0
2015-01-14,77,0.06,63.3,31.9,229.0,77.0
2015-01-15,77,0.03,58.2,38.8,127.0,82.0
2015-01-16,77,0.02,56.9,40.0,106.0,87.0
2015-01-17,77,0.05,62.2,50.5,188.0,82.0
2015-01-18,77,0.04,64.6,52.4,162.0,83.0
2015-01-19,77,0.06,67.6,43.0,247.0,80.0
2015-01-20,77,0.05,61.4,38.0,221.0,86.0
2015-01-21,77,0.06,61.5,32.0,212.0,73.0
2015-01-22,77,0.06,62.8,34.8,233.0,74.0
2015-01-23,77,0.07,67.8,32.2,266.0,78.0
2015-01-24,77,0.06,61.7,37.1,262.0,79.0
2015-01-25,77,0.07,65.4,34.6,275.0,82.0
2015-01-26,77,0.06,66.4,38.2,243.0,75.0
2015-01-27,77,0.03,64.4,46.3,123.0,74.0
2015-01-28,77,0.08,68.3,44.5,271.0,71.0
2015-01-29,77,0.08,68.5,39.2,279.0,76.0
2015-01-30,77,0.08,66.3,36.9,281.0,75.0
2015-01-31,77,0.14,78.9,42.1,306.0,24.0
2015-02-01,77,0.07,69.0,36.3,251.0,67.0
2015-02-02,77,0.06,67.7,40.2,219.0,73.0
2015-02-03,77,0.07,71.5,44.3,241.0,75.0
2015-02-04,77,0.06,67.8,43.3,223.0,76.0
2015-02-05,77,0.04,62.8,44.7,141.0,74.0
2015-02-06,77,0.03,62.9,56.9,28.0,78.0
2015-02-07,77,0.0,66.8,53.1,218.0,
