date,station_id,eto,tx,tn,rs,rh
2014-01-01,77,0.06,65.0,29.2,214.0,59.0
2014-01-02,77,0.06,71.8,32.9,209.0,60.0
2014-01-03,77,0.06,69.5,35.2,228.0,62.0
2014-01-04,77,0.09,73.6,32.8,243.0,38.0
2014-01-05,77,0.09,72.2,36.7,246.0,17.0
2014-01-06,77,0.05,66.4,34.6,133.0,38.0
2014-01-07,77,0.06,64.1,37.3,177.0,53.0
2014-01-08,77,0.04,59.3,31.7,172.0,88.0
2014-01-09,77,0.06,66.2,34.0,219.0,73.0
2014-01-10,77,0.06,64.4,34.5,224.0,77.0
2014-01-11,77,0.01,54.4,38.4,62.0,95.0
2014-01-12,77,0.08,63.3,35.1,237.0,60.0
2014-01-13,77,0.08,73.9,35.5,254.0,47.0
2014-01-14,77,0.07,73.7,28.8,258.0,60.0
2014-01-15,77,0.08,81.5,31.1,256.0,44.0
2014-01-16,77,0.09,81.0,29.8,273.0,31.0
2014-01-17,77,0.09,77.6,32.2,267.0,36.0
2014-01-18,77,0.08,72.5,30.9,271.0,41.0
2014-01-19,77,0.09,75.0,33.9,273.0,38.0
2014-01-20,77,0.08,72.6,33.0,272.0,44.0
2014-01-21,77,0.08,73.7,30.7,267.0,40.0
2014-01-22,77,0.08,71.1,32.0,358.0,33.0
2014-01-23,77,0.12,73.2,32.1,278.0,29.0
2014-01-24,77,0.1,74.7,40.7,239.0,32.0
2014-01-25,77,0.1,75.2,39.6,270.0,39.0
2014-01-26,77,0.07,74.6,36.2,241.0,48.0
2014-01-27,77,0.05,62.1,34.8,185.0,78.0
2014-01-28,77,0.05,69.1,46.1,167.0,80.0
2014-01-29,77,0.02,62.4,51.4,96.0,90.0
2014-01-30,77,0.07,66.3,47.1,259.0,76.0
2014-01-31,77,0.09,64.6,35.7,305.0,51.0
2014-02-01,77,0.09,61.7,28.5,309.0,55.0
2014-02-02,77,0.0,43.8,32.6,41.0,91.0
2014-02-03,77,0.05,57.3,30.9,253.0,83.0
2014-02-04,77,0.06,56.7,30.9,246.0,75.0
2014-02-05,77,0.05,54.0,27.2,227.0,81.0
2014-02-06,77,0.01,49.6,42.8,67.0,96.0
2014-02-07,77,0.0,53.0,45.6,60.0,96.0
2014-02-08,77,0.0,59.2,51.5,47.0,97.0
2014-02-09,77,0.0,58.6,55.0,61.0,98.0
2014-02-10,77,0.05,65.2,47.5,218.0,91.0
2014-02-11,77,0.06,63.5,38.7,265.0,92.0
2014-02-12,77,0.03,58.3,46.1,142.0,94.0
2014-02-13,77,0.05,69.0,47.9,216.0,92.0
2014-02-14,77,0.04,64.5,52.7,179.0,89.0
2014-02-15,77,0.02,60.7,50.2,108.0,91.0
2014-02-16,77,0.09,67.1,40.7,369.0,73.0
2014-02-17,77,0.08,65.3,35.5,316.0,76.0
2014-02-18,77,0.07,65.1,39.0,230.0,76.0
2014-02-19,77,0.11,68.6,44.0,365.0,64.0
2014-02-20,77,0.1,70.5,39.3,331.0,65.0
2014-02-21,77,0.11,71.5,38.9,374.0,65.0
2014-02-22,77,0.11,73.3,38.5,380.0,67.0
2014-02-23,77,0.1,71.1,37.6,385.0,79.0
2014-02-24,77,0.12,74.4,32.0,289.0,62.0
2014-02-25,77,0.09,64.6,40.5,323.0,84.0
2014-02-26,77,0.01,57.3,48.0,81.0,93.0
2014-02-27,77,0.07,63.0,50.9,249.0,81.0
2014-02-28,77,0.04,60.4,49.3,157.0,90.0
2014-03-01,77,0.08,64.3,51.0,269.0,78.0
2014-03-02,77,0.03,59.8,47.9,139.0,92.0
2014-03-03,77,0.02,58.7,49.6,101.0,89.0
2014-03-04,77,0.05,64.5,51.9,214.0,88.0
2014-03-05,77,0.04,65.4,52.9,154.0,89.0
2014-03-06,77,0.1,65.6,45.9,341.0,82.0
2014-03-07,77,0.12,71.5,41.7,424.0,72.0
2014-03-08,77,0.12,71.3,40.3,385.0,76.0
2014-03-09,77,0.07,70.6,52.0,228.0,71.0
2014-03-10,77,0.13,71.1,45.7,447.0,61.0
2014-03-11,77,0.21,71.3,52.9,475.0,25.0
2014-03-12,77,0.2,74.2,47.0,482.0,26.0
2014-03-13,77,0.17,78.9,41.2,481.0,41.0
2014-03-14,77,0.13,74.5,39.4,437.0,74.0
2014-03-15,77,0.16,80.5,41.4,473.0,61.0
2014-03-16,77,0.17,81.3,40.8,485.0,56.0
2014-03-17,77,0.16,71.8,43.8,486.0,49.0
2014-03-18,77,0.2,74.3,42.0,496.0,27.0
2014-03-19,77,0.16,75.8,37.1,469.0,46.0
2014-03-20,77,0.17,77.5,43.3,476.0,50.0
2014-03-21,77,0.14,73.8,37.8,475.0,70.0
2014-03-22,77,0.15,73.9,36.5,498.0,68.0
2014-03-23,77,0.16,76.2,36.5,497.0,64.0
2014-03-24,77,0.17,79.2,39.3,510.0,53.0
2014-03-25,77,0.04,60.7,36.8,186.0,85.0
2014-03-26,77,0.09,61.2,47.8,322.0,84.0
2014-03-27,77,0.06,60.9,32.0,215.0,77.0
2014-03-28,77,0.06,63.8,50.1,232.0,83.0
2014-03-29,77,0.02,58.5,44.3,92.0,89.0
2014-03-30,77,0.15,62.7,38.8,512.0,76.0
2014-03-31,77,0.01,53.7,39.7,87.0,92.0
2014-04-01,77,0.03,54.3,42.4,172.0,93.0
2014-04-02,77,0.13,63.7,42.1,468.0,76.0
2014-04-03,77,0.14,64.1,39.1,476.0,78.0
2014-04-04,77,0.06,57.6,44.4,278.0,89.0
2014-04-05,77,0.16,70.5,39.9,555.0,73.0
2014-04-06,77,0.19,80.6,43.8,560.0,62.0
2014-04-07,77,0.19,84.3,47.0,570.0,64.0
2014-04-08,77,0.2,84.3,49.9,547.0,62.0
2014-04-09,77,0.15,76.2,47.8,473.0,81.0
2014-04-10,77,0.18,81.3,45.6,548.0,70.0
2014-04-11,77,0.13,69.6,47.9,433.0,84.0
2014-04-12,77,0.16,71.4,51.2,528.0,76.0
2014-04-13,77,0.19,78.8,49.8,575.0,68.0
2014-04-14,77,0.15,76.0,45.3,486.0,79.0
2014-04-15,77,0.15,76.4,44.6,482.0,81.0
2014-04-16,77,0.2,82.4,45.3,573.0,62.0
2014-04-17,77,0.2,76.4,47.1,572.0,66.0
2014-04-18,77,0.2,78.0,44.7,564.0,62.0
2014-04-19,77,0.2,72.8,40.8,589.0,71.0
2014-04-20,77,0.21,84.8,43.8,589.0,54.0
2014-04-21,77,0.13,75.1,43.8,374.0,56.0
2014-04-22,77,0.21,67.3,47.3,612.0,51.0
2014-04-23,77,0.2,71.2,38.5,599.0,55.0
2014-04-24,77,0.17,71.3,49.2,522.0,73.0
2014-04-25,77,0.04,57.4,43.2,187.0,85.0
2014-04-26,77,0.17,64.2,39.8,546.0,69.0
2014-04-27,77,0.15,67.6,46.9,463.0,73.0
