date,station_id,eto,tx,tn,rs,rh
1991-01-01,77,0.06,,,,
1991-01-02,77,0.06,,,,
1991-01-03,77,0.04,55.3,32.0,207.0,57.0
1991-01-04,77,0.04,56.3,25.9,227.0,72.0
1991-01-05,77,0.04,53.0,24.6,205.0,90.0
1991-01-06,77,0.01,48.5,27.7,72.0,97.0
1991-01-07,77,0.01,53.2,44.2,106.0,100.0
1991-01-08,77,0.01,51.0,44.2,72.0,90.0
1991-01-09,77,0.0,51.8,41.4,65.0,91.0
1991-01-10,77,0.03,59.0,36.3,165.0,90.0
1991-01-11,77,0.03,56.0,36.5,113.0,95.0
1991-01-12,77,0.02,57.6,46.9,84.0,100.0
1991-01-13,77,0.03,65.2,46.4,184.0,96.0
1991-01-14,77,0.01,56.6,50.7,98.0,97.0
1991-01-15,77,0.04,62.5,44.9,223.0,86.0
1991-01-16,77,0.16,71.5,45.6,260.0,19.0
1991-01-17,77,0.12,76.9,41.4,273.0,32.0
1991-01-18,77,0.06,65.0,35.3,254.0,77.0
1991-01-19,77,0.06,66.0,35.6,249.0,81.0
1991-01-20,77,0.14,66.5,31.4,294.0,26.0
1991-01-21,77,0.13,65.2,38.8,293.0,12.0
1991-01-22,77,0.08,65.0,32.0,94.0,45.0
1991-01-23,77,0.07,63.2,30.6,279.0,56.0
1991-01-24,77,0.07,64.3,29.4,264.0,66.0
1991-01-25,77,0.07,59.4,32.0,271.0,66.0
1991-01-26,77,0.07,61.2,29.7,274.0,78.0
1991-01-27,77,0.07,56.4,28.2,281.0,92.0
1991-01-28,77,0.08,56.8,28.7,205.0,94.0
1991-01-29,77,0.08,61.2,25.2,306.0,67.0
1991-01-30,77,0.07,61.5,29.0,254.0,58.0
1991-01-31,77,0.04,61.9,34.9,174.0,69.0
1991-02-01,77,0.06,62.2,31.4,189.0,65.0
1991-02-02,77,0.01,58.6,49.8,95.0,98.0
1991-02-03,77,0.04,64.2,45.4,180.0,93.0
1991-02-04,77,0.0,55.3,41.0,71.0,100.0
1991-02-05,77,0.08,66.3,43.6,298.0,87.0
1991-02-06,77,0.08,64.7,39.4,246.0,91.0
1991-02-07,77,0.08,71.3,41.3,314.0,67.0
1991-02-08,77,0.08,64.0,40.2,320.0,89.0
1991-02-09,77,0.08,62.7,33.6,253.0,97.0
1991-02-10,77,0.09,67.7,40.7,292.0,75.0
1991-02-11,77,0.08,67.2,40.2,338.0,79.0
1991-02-12,77,0.08,67.6,38.2,296.0,79.0
1991-02-13,77,0.08,78.8,42.9,345.0,68.0
1991-02-14,77,0.09,74.7,41.6,320.0,71.0
1991-02-15,77,0.06,69.4,46.3,198.0,78.0
1991-02-16,77,0.12,69.7,40.2,341.0,63.0
1991-02-17,77,0.1,67.4,41.5,344.0,61.0
1991-02-18,77,0.12,73.9,40.4,371.0,54.0
1991-02-19,77,0.1,74.1,40.6,381.0,67.0
1991-02-20,77,0.1,72.8,38.5,341.0,68.0
1991-02-21,77,0.07,69.4,42.1,242.0,71.0
1991-02-22,77,0.09,67.0,39.9,370.0,73.0
1991-02-23,77,0.09,67.2,36.7,304.0,90.0
1991-02-24,77,0.13,78.0,34.7,419.0,34.0
1991-02-25,77,0.13,80.2,36.8,417.0,37.0
1991-02-26,77,0.08,64.2,43.1,305.0,80.0
1991-02-27,77,0.01,60.4,44.9,97.0,93.0
1991-02-28,77,0.04,59.9,50.8,159.0,96.0
1991-03-01,77,0.04,57.9,49.7,147.0,85.0
1991-03-02,77,0.01,58.1,51.5,74.0,90.0
1991-03-03,77,0.05,66.2,52.2,206.0,87.0
1991-03-04,77,0.03,62.8,48.6,106.0,86.0
1991-03-05,77,0.11,57.8,39.1,396.0,61.0
1991-03-06,77,0.11,61.9,35.1,453.0,60.0
1991-03-07,77,0.13,66.7,39.2,464.0,48.0
1991-03-08,77,0.13,67.5,36.6,460.0,58.0
1991-03-09,77,0.07,58.5,38.2,249.0,77.0
1991-03-10,77,0.01,48.9,35.6,88.0,91.0
1991-03-11,77,0.09,58.0,31.6,364.0,70.0
1991-03-12,77,0.01,53.7,45.5,94.0,97.0
1991-03-13,77,0.1,58.4,38.7,432.0,74.0
1991-03-14,77,0.1,58.6,35.4,394.0,70.0
1991-03-15,77,0.12,62.2,36.0,479.0,56.0
1991-03-16,77,0.12,53.6,34.8,167.0,81.0
1991-03-17,77,0.01,52.1,41.8,111.0,97.0
1991-03-18,77,0.1,57.2,38.0,401.0,77.0
1991-03-19,77,0.07,56.2,34.9,306.0,82.0
1991-03-20,77,0.08,54.8,42.8,333.0,83.0
1991-03-21,77,0.04,57.0,40.3,209.0,81.0
1991-03-22,77,0.04,58.9,35.8,398.0,75.0
1991-03-23,77,0.0,50.5,40.2,74.0,96.0
1991-03-24,77,0.0,47.4,37.5,79.0,100.0
1991-03-25,77,0.05,52.6,41.5,230.0,86.0
1991-03-26,77,0.05,48.5,39.3,169.0,91.0
1991-03-27,77,0.12,66.5,34.0,516.0,70.0
1991-03-28,77,0.11,65.9,39.9,419.0,82.0
1991-03-29,77,0.15,70.0,38.6,536.0,79.0
1991-03-30,77,0.16,70.7,41.3,520.0,69.0
1991-03-31,77,0.09,63.4,50.3,296.0,75.0
1991-04-01,77,0.09,62.0,44.3,351.0,81.0
1991-04-02,77,0.15,68.3,41.9,530.0,72.0
1991-04-03,77,0.18,76.0,41.4,548.0,59.0
1991-04-04,77,0.18,76.3,42.2,519.0,52.0
1991-04-05,77,0.18,71.9,44.2,525.0,70.0
1991-04-06,77,0.15,65.8,43.0,442.0,60.0
1991-04-07,77,0.18,67.5,37.1,591.0,43.0
1991-04-08,77,0.18,76.2,37.2,591.0,39.0
1991-04-09,77,0.19,74.3,42.8,541.0,53.0
1991-04-10,77,0.18,63.8,39.1,510.0,36.0
1991-04-11,77,0.23,66.1,42.6,614.0,26.0
1991-04-12,77,0.25,75.5,41.5,608.0,32.0
1991-04-13,77,0.18,75.5,39.0,575.0,66.0
1991-04-14,77,0.18,72.9,37.9,577.0,67.0
1991-04-15,77,0.14,63.8,35.7,435.0,64.0
1991-04-16,77,0.12,65.4,35.1,439.0,80.0
1991-04-17,77,0.18,68.1,36.3,595.0,78.0
1991-04-18,77,0.15,66.1,39.6,505.0,72.0
1991-04-19,77,0.14,68.5,36.8,450.0,61.0
1991-04-20,77,0.06,62.9,49.0,243.0,82.0
1991-04-21,77,0.12,68.7,46.6,382.0,64.0
1991-04-22,77,0.19,70.6,40.2,625.0,72.0
1991-04-23,77,0.05,58.5,48.5,193.0,73.0
1991-04-24,77,0.09,62.3,44.5,271.0,66.0
1991-04-25,77,0.11,61.3,40.6,422.0,84.0
1991-04-26,77,0.16,72.3,45.4,532.0,62.0
1991-04-27,77,0.22,77.1,42.7,642.0,44.0
1991-04-28,77,0.24,82.0,42.1,642.0,39.0
1991-04-29,77,0.28,84.9,47.2,673.0,27.0
1991-04-30,77,0.18,73.3,44.2,515.0,60.0
1991-05-01,77,0.11,59.7,41.6,419.0,75.0
1991-05-02,77,0.07,61.6,40.4,288.0,82.0
1991-05-03,77,0.13,70.0,32.0,626.0,63.0
1991-05-04,77,0.19,76.5,41.2,589.0,61.0
1991-05-05,77,0.18,79.0,43.2,486.0,55.0
1991-05-06,77,0.23,82.7,46.1,614.0,51.0
1991-05-07,77,0.21,79.8,50.5,567.0,58.0
1991-05-08,77,0.23,67.9,45.5,639.0,54.0
1991-05-09,77,0.2,68.6,37.3,583.0,49.0
1991-05-10,77,0.28,74.7,46.8,681.0,31.0
1991-05-11,77,0.18,65.0,42.2,580.0,76.0
1991-05-12,77,0.13,65.6,50.6,405.0,75.0
1991-05-13,77,0.11,65.9,45.7,380.0,79.0
1991-05-14,77,0.23,77.1,40.4,685.0,58.0
1991-05-15,77,0.24,82.7,42.1,673.0,55.0
1991-05-16,77,0.2,72.5,44.2,599.0,69.0
1991-05-17,77,0.23,66.2,47.0,680.0,49.0
1991-05-18,77,0.07,60.3,42.3,250.0,69.0
1991-05-19,77,0.2,71.7,36.5,588.0,58.0
1991-05-20,77,0.21,76.6,39.0,656.0,65.0
1991-05-21,77,0.22,78.9,46.8,671.0,72.0
1991-05-22,77,0.19,74.5,48.1,610.0,75.0
1991-05-23,77,0.22,85.8,46.9,631.0,67.0
1991-05-24,77,0.24,91.9,48.6,620.0,48.0
1991-05-25,77,0.25,84.4,44.8,706.0,47.0
1991-05-26,77,0.23,81.0,40.4,697.0,58.0
1991-05-27,77,0.22,79.3,41.8,665.0,68.0
1991-05-28,77,0.19,69.2,44.1,627.0,76.0
1991-05-29,77,0.13,70.0,39.5,409.0,70.0
1991-05-30,77,0.24,75.5,49.7,704.0,49.0
1991-05-31,77,0.3,89.7,44.5,724.0,26.0
1991-06-01,77,0.3,95.2,50.7,713.0,44.0
1991-06-02,77,0.21,70.6,46.6,692.0,74.0
1991-06-03,77,0.21,76.5,47.4,647.0,70.0
1991-06-04,77,0.24,86.0,47.9,682.0,59.0
1991-06-05,77,0.32,87.2,46.3,737.0,28.0
1991-06-06,77,0.2,72.7,43.7,645.0,72.0
1991-06-07,77,0.25,88.8,44.3,697.0,58.0
1991-06-08,77,0.26,92.0,50.2,690.0,58.0
1991-06-09,77,0.23,84.7,49.1,700.0,68.0
1991-06-10,77,0.24,87.5,45.6,700.0,66.0
1991-06-11,77,0.24,83.3,49.2,690.0,68.0
1991-06-12,77,0.23,74.3,46.9,694.0,70.0
1991-06-13,77,0.24,81.6,43.5,716.0,60.0
1991-06-14,77,0.26,87.2,43.6,719.0,54.0
1991-06-15,77,0.26,86.8,43.6,718.0,51.0
1991-06-16,77,0.25,82.8,44.0,722.0,53.0
1991-06-17,77,0.25,84.2,41.7,710.0,63.0
1991-06-18,77,0.23,80.0,44.5,697.0,66.0
1991-06-19,77,0.21,75.4,43.4,656.0,67.0
1991-06-20,77,0.24,80.4,38.9,701.0,54.0
1991-06-21,77,0.23,79.0,38.5,719.0,63.0
1991-06-22,77,0.23,77.0,39.7,717.0,68.0
1991-06-23,77,0.2,73.7,42.3,653.0,75.0
1991-06-24,77,0.2,72.6,44.9,615.0,75.0
1991-06-25,77,0.22,76.6,46.8,681.0,71.0
1991-06-26,77,0.14,72.0,42.5,446.0,76.0
1991-06-27,77,0.09,69.0,49.6,311.0,71.0
1991-06-28,77,0.09,62.3,57.1,124.0,100.0
1991-06-29,77,0.16,76.4,56.1,530.0,79.0
1991-06-30,77,0.26,91.1,51.4,716.0,57.0
1991-07-01,77,0.28,101.6,57.1,711.0,51.0
