date,station_id,eto,tx,tn,rs,rh
1993-03-11,109,0.12,70.7,47.7,594.0,76.0
1993-03-12,109,0.12,74.6,46.8,398.0,76.0
1993-03-13,109,0.1,72.1,50.1,350.0,75.0
1993-03-14,109,0.09,68.5,53.2,314.0,79.0
1993-03-15,109,0.06,66.7,49.9,269.0,78.0
1993-03-16,109,0.04,66.2,49.5,166.0,81.0
1993-03-17,109,0.04,64.8,55.0,255.0,85.0
1993-03-18,109,0.05,65.8,32.0,122.0,85.0
1993-03-19,109,0.05,65.1,50.2,215.0,87.0
1993-03-20,109,0.14,70.3,44.2,519.0,79.0
1993-03-21,109,0.13,68.3,43.8,468.0,83.0
1993-03-22,109,0.14,69.9,40.9,521.0,83.0
1993-03-23,109,0.01,60.0,50.8,75.0,90.0
1993-03-24,109,0.14,62.0,43.2,520.0,70.0
1993-03-25,109,0.11,62.1,43.6,367.0,76.0
1993-03-26,109,0.05,59.9,45.8,217.0,79.0
1993-03-27,109,0.05,56.9,39.8,195.0,82.0
1993-03-28,109,0.14,63.1,45.0,503.0,78.0
1993-03-29,109,0.13,64.9,40.7,494.0,80.0
1993-03-30,109,0.15,68.4,41.3,530.0,76.0
1993-03-31,109,0.09,64.3,43.3,298.0,85.0
1993-04-01,109,0.12,61.9,40.1,438.0,79.0
1993-04-02,109,0.13,68.7,38.3,479.0,80.0
1993-04-03,109,0.12,64.7,46.5,395.0,81.0
1993-04-04,109,0.17,62.6,48.9,544.0,72.0
1993-04-05,109,0.17,63.3,41.8,582.0,65.0
1993-04-06,109,0.16,66.8,40.0,550.0,78.0
1993-04-07,109,0.17,70.3,41.8,579.0,76.0
1993-04-08,109,0.09,65.9,42.7,313.0,85.0
1993-04-09,109,0.15,65.4,42.2,518.0,77.0
1993-04-10,109,0.18,63.9,43.8,597.0,70.0
1993-04-11,109,0.18,65.4,36.5,604.0,62.0
1993-04-12,109,0.22,69.6,38.7,620.0,44.0
1993-04-13,109,0.17,68.0,35.4,574.0,70.0
1993-04-14,109,0.11,65.6,39.7,388.0,84.0
1993-04-15,109,0.19,64.3,32.0,430.0,68.0
1993-04-16,109,0.13,64.7,40.4,426.0,74.0
1993-04-17,109,0.06,64.3,46.7,238.0,85.0
1993-04-18,109,0.17,66.0,40.7,600.0,74.0
1993-04-19,109,0.18,72.5,38.7,588.0,68.0
1993-04-20,109,0.17,71.7,40.3,564.0,74.0
1993-04-21,109,0.19,68.2,44.6,592.0,74.0
1993-04-22,109,0.21,65.0,42.4,638.0,68.0
1993-04-23,109,0.06,60.3,43.9,240.0,83.0
1993-04-24,109,0.16,69.0,45.5,540.0,78.0
1993-04-25,109,0.14,69.3,45.8,447.0,78.0
1993-04-26,109,0.2,68.3,41.5,646.0,65.0
1993-04-27,109,0.2,73.3,38.0,655.0,71.0
1993-04-28,109,0.21,80.1,40.4,650.0,72.0
1993-04-29,109,0.24,80.5,43.8,655.0,67.0
1993-04-30,109,0.22,81.7,44.4,653.0,63.0
1993-05-01,109,0.21,82.3,47.0,614.0,65.0
1993-05-02,109,0.22,75.3,49.7,640.0,68.0
1993-05-03,109,0.13,64.2,46.8,429.0,78.0
1993-05-04,109,0.21,70.3,40.9,679.0,64.0
1993-05-05,109,0.18,73.0,40.3,585.0,74.0
