date,station_id,eto,tx,tn,rs,rh
2009-01-01,109,0.01,45.2,42.6,65.0,100.0
2009-01-02,109,0.01,56.4,34.1,89.0,98.0
2009-01-03,109,0.05,55.8,27.0,227.0,80.0
2009-01-04,109,0.04,51.5,23.1,215.0,80.0
2009-01-05,109,0.01,46.3,36.4,61.0,93.0
2009-01-06,109,0.03,54.8,36.9,149.0,94.0
2009-01-07,109,0.03,50.6,35.3,183.0,96.0
2009-01-08,109,0.02,52.2,37.8,128.0,97.0
2009-01-09,109,0.06,60.7,32.7,249.0,82.0
2009-01-10,109,0.06,62.0,29.0,248.0,77.0
2009-01-11,109,0.06,66.7,28.8,245.0,78.0
2009-01-12,109,0.06,82.7,41.1,239.0,65.0
2009-01-13,109,0.06,70.5,32.0,218.0,73.0
2009-01-14,109,0.06,66.4,30.7,274.0,84.0
2009-01-15,109,0.06,68.9,29.6,282.0,80.0
2009-01-16,109,0.07,69.7,32.3,281.0,76.0
2009-01-17,109,0.07,68.5,31.7,276.0,82.0
2009-01-18,109,0.08,70.5,29.8,285.0,75.0
2009-01-19,109,0.08,69.9,31.5,288.0,70.0
2009-01-20,109,0.07,70.9,30.9,283.0,72.0
2009-01-21,109,0.01,56.1,40.7,67.0,87.0
2009-01-22,109,0.01,55.1,46.2,68.0,99.0
2009-01-23,109,0.01,57.8,50.4,77.0,100.0
2009-01-24,109,0.02,57.2,41.0,109.0,92.0
2009-01-25,109,0.07,58.4,32.4,278.0,84.0
2009-01-26,109,0.06,59.3,29.0,293.0,75.0
2009-01-27,109,0.07,56.2,31.2,308.0,55.0
2009-01-28,109,0.07,61.2,28.4,307.0,83.0
2009-01-29,109,0.08,63.8,32.5,314.0,81.0
2009-01-30,109,0.08,64.6,32.0,393.0,75.0
2009-01-31,109,0.08,66.4,29.7,310.0,87.0
2009-02-01,109,0.08,68.7,28.7,326.0,73.0
2009-02-02,109,0.09,67.0,30.4,319.0,82.0
2009-02-03,109,0.09,69.0,31.6,324.0,78.0
2009-02-04,109,0.06,65.5,32.2,231.0,85.0
2009-02-05,109,0.03,58.2,44.8,141.0,94.0
2009-02-06,109,0.02,55.3,43.6,115.0,94.0
2009-02-07,109,0.07,63.8,35.4,290.0,88.0
2009-02-08,109,0.02,56.0,36.0,107.0,93.0
2009-02-09,109,0.08,55.8,32.0,336.0,80.0
2009-02-10,109,0.07,54.6,26.6,296.0,84.0
2009-02-11,109,0.01,50.8,38.3,109.0,97.0
2009-02-12,109,0.07,53.6,31.5,321.0,90.0
2009-02-13,109,0.03,51.6,34.0,188.0,94.0
2009-02-14,109,0.05,55.0,33.6,217.0,88.0
2009-02-15,109,0.01,51.9,45.4,42.0,90.0
2009-02-16,109,0.03,54.7,46.3,147.0,92.0
2009-02-17,109,0.02,53.5,44.3,111.0,94.0
2009-02-18,109,0.07,57.2,39.7,291.0,90.0
2009-02-19,109,0.09,62.8,33.8,351.0,86.0
2009-02-20,109,0.08,65.4,39.8,320.0,85.0
2009-02-21,109,0.05,62.0,38.9,221.0,87.0
