date,station_id,eto,tx,tn,rs,rh
2014-01-01,109,0.05,62.9,25.9,203.0,66.0
2014-01-02,109,0.06,66.0,28.7,207.0,65.0
2014-01-03,109,0.06,66.1,29.2,220.0,66.0
2014-01-04,109,0.06,69.3,29.6,229.0,64.0
2014-01-05,109,0.07,70.5,25.9,236.0,43.0
2014-01-06,109,0.04,61.0,30.2,125.0,53.0
2014-01-07,109,0.04,60.2,33.1,170.0,68.0
2014-01-08,109,0.03,60.2,36.6,146.0,90.0
2014-01-09,109,0.06,65.9,37.4,218.0,78.0
2014-01-10,109,0.05,63.0,32.4,218.0,78.0
2014-01-11,109,0.01,58.0,36.8,62.0,93.0
2014-01-12,109,0.06,66.6,30.8,227.0,60.0
2014-01-13,109,0.07,66.5,32.8,242.0,62.0
2014-01-14,109,0.06,67.7,25.8,248.0,65.0
2014-01-15,109,0.07,70.9,28.8,247.0,59.0
2014-01-16,109,0.08,70.3,25.9,258.0,56.0
2014-01-17,109,0.08,40.1,32.0,,
2014-01-18,109,0.07,51.8,32.0,,59.0
2014-01-19,109,0.08,56.5,32.9,0.0,64.0
2014-01-20,109,0.07,38.7,32.0,,45.0
2014-01-21,109,0.07,45.6,32.0,,56.0
2014-01-22,109,0.07,54.4,32.0,,57.0
2014-01-23,109,0.03,,,,
2014-01-24,109,0.07,49.4,36.0,0.0,64.0
2014-01-25,109,0.07,72.9,34.4,237.0,50.0
2014-01-26,109,0.07,69.2,33.9,246.0,60.0
2014-01-27,109,0.04,58.9,45.7,239.0,82.0
2014-01-28,109,0.04,,,,
2014-01-29,109,0.04,,,,
2014-01-30,109,0.04,,,,
2014-01-31,109,0.04,,,,
2014-02-01,109,0.04,,,,
2014-02-02,109,0.04,,,,
2014-02-03,109,0.04,,,,
2014-02-04,109,0.02,55.2,32.0,139.0,72.0
2014-02-05,109,0.05,53.7,26.3,224.0,84.0
2014-02-06,109,0.01,53.1,43.8,80.0,92.0
2014-02-07,109,0.0,52.7,42.6,42.0,97.0
2014-02-08,109,0.0,57.1,51.5,29.0,97.0
2014-02-09,109,0.0,57.7,55.1,47.0,97.0
2014-02-10,109,0.04,62.8,46.4,170.0,93.0
2014-02-11,109,0.05,60.3,44.8,208.0,93.0
2014-02-12,109,0.04,61.6,44.7,173.0,91.0
2014-02-13,109,0.05,67.7,49.0,198.0,92.0
2014-02-14,109,0.04,65.3,51.6,170.0,87.0
2014-02-15,109,0.01,60.0,49.9,82.0,92.0
2014-02-16,109,0.09,66.4,41.0,336.0,76.0
2014-02-17,109,0.08,63.9,34.4,304.0,79.0
2014-02-18,109,0.05,63.6,38.4,202.0,86.0
2014-02-19,109,0.1,67.3,41.8,342.0,74.0
2014-02-20,109,0.09,67.8,37.2,305.0,71.0
2014-02-21,109,0.11,71.0,36.8,353.0,70.0
2014-02-22,109,0.11,71.3,37.8,353.0,75.0
2014-02-23,109,0.08,69.2,36.6,290.0,84.0
2014-02-24,109,0.11,72.8,37.1,368.0,73.0
2014-02-25,109,0.07,62.0,38.9,249.0,87.0
2014-02-26,109,0.02,58.0,48.5,92.0,94.0
2014-02-27,109,0.09,63.3,48.0,309.0,80.0
2014-02-28,109,0.04,60.2,51.5,149.0,88.0
2014-03-01,109,0.09,66.7,51.3,267.0,76.0
2014-03-02,109,0.03,61.0,49.2,130.0,91.0
2014-03-03,109,0.01,58.4,47.5,84.0,92.0
2014-03-04,109,0.04,63.3,51.7,183.0,90.0
2014-03-05,109,0.03,63.0,51.9,146.0,91.0
2014-03-06,109,0.06,65.2,46.0,234.0,87.0
2014-03-07,109,0.11,69.0,40.4,390.0,78.0
2014-03-08,109,0.1,72.4,41.4,358.0,79.0
2014-03-09,109,0.05,68.6,51.5,190.0,79.0
2014-03-10,109,0.12,69.9,47.5,415.0,67.0
2014-03-11,109,0.17,72.3,49.5,442.0,30.0
2014-03-12,109,0.2,75.1,43.5,447.0,31.0
2014-03-13,109,0.15,75.7,36.8,448.0,58.0
2014-03-14,109,0.11,70.1,38.6,401.0,81.0
2014-03-15,109,0.14,78.3,41.0,437.0,69.0
2014-03-16,109,0.14,76.6,41.3,452.0,70.0
2014-03-17,109,0.13,71.5,41.1,450.0,67.0
2014-03-18,109,0.15,71.4,37.8,460.0,48.0
2014-03-19,109,0.08,73.2,46.4,384.0,50.0
2014-03-20,109,0.13,74.4,41.3,450.0,64.0
2014-03-21,109,0.11,67.7,38.0,417.0,81.0
2014-03-22,109,0.12,69.9,36.8,456.0,76.0
2014-03-23,109,0.12,73.2,37.5,460.0,77.0
2014-03-24,109,0.13,77.3,36.7,472.0,67.0
2014-03-25,109,0.04,63.6,35.6,196.0,88.0
2014-03-26,109,0.08,62.7,46.7,327.0,87.0
2014-03-27,109,0.04,62.4,44.6,202.0,85.0
2014-03-28,109,0.09,66.6,51.0,347.0,82.0
2014-03-29,109,0.01,58.4,45.0,80.0,92.0
2014-03-30,109,0.12,62.4,39.1,472.0,79.0
2014-03-31,109,0.01,55.7,41.0,93.0,89.0
2014-04-01,109,0.04,56.3,42.1,209.0,90.0
2014-04-02,109,0.1,62.2,41.3,425.0,78.0
2014-04-03,109,0.11,63.4,39.1,436.0,80.0
2014-04-04,109,0.06,61.1,32.0,238.0,90.0
2014-04-05,109,0.14,67.2,38.1,506.0,82.0
2014-04-06,109,0.15,77.8,41.6,504.0,77.0
2014-04-07,109,0.16,80.0,46.6,512.0,75.0
2014-04-08,109,0.16,81.3,48.3,500.0,75.0
2014-04-09,109,0.13,71.0,43.4,451.0,87.0
2014-04-10,109,0.14,78.3,42.9,467.0,81.0
2014-04-11,109,0.09,65.2,45.3,336.0,89.0
2014-04-12,109,0.13,65.6,50.8,448.0,81.0
2014-04-13,109,0.16,73.1,47.1,526.0,80.0
2014-04-14,109,0.12,71.0,44.8,422.0,86.0
2014-04-15,109,0.13,70.0,44.1,441.0,87.0
2014-04-16,109,0.17,77.2,43.9,524.0,75.0
2014-04-17,109,0.17,71.9,43.7,529.0,77.0
2014-04-18,109,0.16,73.1,42.5,518.0,77.0
2014-04-19,109,0.17,67.3,40.0,545.0,80.0
2014-04-20,109,0.18,81.0,42.3,539.0,69.0
