date,station_id,eto,tx,tn,rs,rh
2008-01-01,109,0.06,58.6,32.4,196.0,71.0
2008-01-02,109,0.04,57.7,30.3,184.0,83.0
2008-01-03,109,0.0,54.2,39.2,25.0,95.0
2008-01-04,109,0.0,57.7,45.6,13.0,94.0
2008-01-05,109,0.0,50.8,37.0,39.0,94.0
2008-01-06,109,0.02,50.9,33.0,105.0,94.0
2008-01-07,109,0.04,53.8,37.2,214.0,88.0
2008-01-08,109,0.0,52.3,38.8,20.0,96.0
2008-01-09,109,0.0,49.4,46.3,49.0,97.0
2008-01-10,109,0.0,51.1,46.3,51.0,97.0
2008-01-11,109,0.02,54.1,47.6,101.0,92.0
2008-01-12,109,0.04,58.4,38.4,204.0,90.0
2008-01-13,109,0.05,57.4,37.3,227.0,92.0
2008-01-14,109,0.03,57.1,33.1,172.0,96.0
2008-01-15,109,0.03,55.2,35.1,152.0,97.0
2008-01-16,109,0.09,63.9,35.3,241.0,32.0
2008-01-17,109,0.08,62.9,34.0,249.0,51.0
2008-01-18,109,0.06,60.0,29.1,244.0,79.0
2008-01-19,109,0.06,61.0,28.7,243.0,82.0
2008-01-20,109,0.06,55.2,31.8,233.0,85.0
2008-01-21,109,0.01,45.4,28.8,87.0,99.0
2008-01-22,109,0.02,46.5,40.9,86.0,88.0
2008-01-23,109,0.02,47.5,39.7,117.0,90.0
2008-01-24,109,0.01,45.6,41.7,60.0,94.0
2008-01-25,109,0.0,52.3,43.3,15.0,92.0
2008-01-26,109,0.04,57.9,51.1,112.0,77.0
2008-01-27,109,0.02,55.9,40.5,95.0,91.0
2008-01-28,109,0.06,52.6,32.2,260.0,83.0
2008-01-29,109,0.02,51.4,30.2,97.0,97.0
2008-01-30,109,0.06,54.6,32.8,247.0,87.0
2008-01-31,109,0.0,51.8,40.8,40.0,96.0
2008-02-01,109,0.04,52.2,31.7,206.0,90.0
2008-02-02,109,0.0,53.4,33.9,48.0,100.0
2008-02-03,109,0.06,55.3,40.9,250.0,81.0
2008-02-04,109,0.08,58.7,29.9,309.0,61.0
2008-02-05,109,0.07,59.5,31.1,298.0,72.0
2008-02-06,109,0.05,58.7,34.7,216.0,91.0
2008-02-07,109,0.07,62.6,33.5,295.0,90.0
2008-02-08,109,0.07,64.1,37.1,282.0,89.0
2008-02-09,109,0.08,67.3,34.0,305.0,82.0
2008-02-10,109,0.08,67.4,37.6,312.0,84.0
2008-02-11,109,0.07,67.1,36.9,285.0,84.0
2008-02-12,109,0.09,70.1,36.5,319.0,83.0
2008-02-13,109,0.1,67.6,42.1,310.0,54.0
2008-02-14,109,0.1,65.6,38.9,344.0,38.0
2008-02-15,109,0.09,62.8,31.7,331.0,75.0
2008-02-16,109,0.07,63.5,33.3,270.0,84.0
2008-02-17,109,0.05,58.0,33.9,220.0,94.0
2008-02-18,109,0.06,57.6,45.0,235.0,88.0
2008-02-19,109,0.01,52.9,46.1,78.0,93.0
2008-02-20,109,0.07,60.8,40.2,297.0,86.0
2008-02-21,109,0.01,53.0,42.3,86.0,94.0
2008-02-22,109,0.06,58.5,36.7,243.0,90.0
2008-02-23,109,0.0,51.2,35.2,47.0,94.0
2008-02-24,109,0.02,56.9,47.2,111.0,92.0
2008-02-25,109,0.08,62.2,41.6,159.0,85.0
2008-02-26,109,0.1,67.0,36.6,355.0,86.0
2008-02-27,109,0.1,70.3,38.4,372.0,83.0
2008-02-28,109,0.11,73.5,37.4,390.0,82.0
2008-02-29,109,0.07,62.6,41.7,280.0,95.0
2008-03-01,109,0.1,63.0,40.3,334.0,77.0
2008-03-02,109,0.14,69.5,40.7,402.0,37.0
2008-03-03,109,0.12,66.4,34.6,411.0,59.0
2008-03-04,109,0.12,68.9,33.2,417.0,73.0
2008-03-05,109,0.14,72.0,32.6,438.0,56.0
2008-03-06,109,0.07,64.7,34.1,279.0,80.0
2008-03-07,109,0.09,66.7,36.2,328.0,75.0
2008-03-08,109,0.12,68.7,36.8,432.0,78.0
2008-03-09,109,0.12,71.4,37.0,417.0,72.0
2008-03-10,109,0.11,69.7,41.4,368.0,81.0
2008-03-11,109,0.08,66.0,40.3,308.0,87.0
2008-03-12,109,0.08,64.3,40.1,317.0,85.0
2008-03-13,109,0.11,62.5,49.8,393.0,87.0
2008-03-14,109,0.09,59.0,42.5,335.0,84.0
2008-03-15,109,0.07,58.2,34.8,283.0,83.0
2008-03-16,109,0.14,66.0,36.3,471.0,52.0
2008-03-17,109,0.14,69.1,34.5,458.0,72.0
2008-03-18,109,0.12,69.9,39.4,404.0,86.0
2008-03-19,109,0.09,64.3,32.0,531.0,85.0
2008-03-20,109,0.14,61.7,35.5,474.0,75.0
2008-03-21,109,0.14,67.1,32.5,477.0,74.0
2008-03-22,109,0.15,74.8,34.0,484.0,74.0
2008-03-23,109,0.15,72.5,33.8,496.0,74.0
2008-03-24,109,0.14,69.2,37.5,473.0,84.0
2008-03-25,109,0.12,62.6,40.8,433.0,88.0
2008-03-26,109,0.13,62.0,37.5,463.0,79.0
2008-03-27,109,0.13,61.1,33.0,456.0,69.0
2008-03-28,109,0.11,62.7,38.5,368.0,82.0
2008-03-29,109,0.08,60.7,39.2,289.0,85.0
2008-03-30,109,0.15,60.0,34.5,512.0,74.0
2008-03-31,109,0.15,64.4,29.6,505.0,67.0
2008-04-01,109,0.13,66.0,39.7,418.0,71.0
2008-04-02,109,0.09,64.7,36.9,300.0,75.0
2008-04-03,109,0.16,68.3,35.2,520.0,74.0
2008-04-04,109,0.13,61.5,37.5,424.0,80.0
2008-04-05,109,0.14,62.7,34.2,487.0,75.0
2008-04-06,109,0.12,61.6,38.8,402.0,72.0
2008-04-07,109,0.16,64.5,32.8,529.0,69.0
2008-04-08,109,0.15,60.9,40.0,479.0,70.0
2008-04-09,109,0.16,65.7,33.5,530.0,74.0
2008-04-10,109,0.17,74.8,35.3,537.0,69.0
2008-04-11,109,0.2,84.3,38.6,551.0,54.0
2008-04-12,109,0.2,86.3,41.6,548.0,54.0
2008-04-13,109,0.2,84.9,42.7,549.0,60.0
2008-04-14,109,0.16,62.7,43.1,481.0,73.0
2008-04-15,109,0.17,65.0,32.0,435.0,58.0
2008-04-16,109,0.2,76.9,33.4,572.0,53.0
2008-04-17,109,0.2,79.6,36.4,565.0,62.0
2008-04-18,109,0.14,64.6,38.8,465.0,84.0
2008-04-19,109,0.19,60.9,34.9,572.0,65.0
2008-04-20,109,0.17,59.1,30.5,570.0,63.0
2008-04-21,109,0.17,59.8,31.0,563.0,64.0
2008-04-22,109,0.08,59.4,40.1,290.0,80.0
2008-04-23,109,0.12,60.7,34.2,420.0,77.0
2008-04-24,109,0.18,70.3,31.5,561.0,63.0
2008-04-25,109,0.2,75.1,36.7,575.0,60.0
2008-04-26,109,0.21,85.0,40.9,580.0,63.0
2008-04-27,109,0.23,86.1,47.1,598.0,60.0
2008-04-28,109,0.21,80.7,40.5,581.0,72.0
2008-04-29,109,0.17,65.4,46.1,515.0,68.0
2008-04-30,109,0.2,65.3,33.8,598.0,58.0
2008-05-01,109,0.21,74.4,34.5,602.0,57.0
2008-05-02,109,0.14,66.5,32.0,271.0,71.0
2008-05-03,109,0.18,73.4,37.2,578.0,76.0
2008-05-04,109,0.16,63.1,42.9,543.0,84.0
2008-05-05,109,0.17,63.9,40.3,585.0,87.0
2008-05-06,109,0.15,69.6,49.6,506.0,79.0
2008-05-07,109,0.19,71.9,45.2,593.0,70.0
2008-05-08,109,0.17,70.0,41.0,545.0,80.0
2008-05-09,109,0.19,73.8,36.0,590.0,70.0
2008-05-10,109,0.19,73.6,37.9,590.0,77.0
2008-05-11,109,0.18,73.3,43.5,560.0,72.0
2008-05-12,109,0.21,76.5,32.0,503.0,50.0
2008-05-13,109,0.24,86.7,40.1,623.0,51.0
2008-05-14,109,0.2,92.9,48.1,572.0,47.0
2008-05-15,109,0.09,,60.7,611.0,38.0
2008-05-16,109,0.26,95.6,57.7,628.0,52.0
2008-05-17,109,0.23,91.1,50.9,632.0,63.0
2008-05-18,109,0.23,83.1,47.1,658.0,70.0
2008-05-19,109,0.18,76.0,49.7,555.0,83.0
2008-05-20,109,0.19,75.2,50.5,537.0,73.0
2008-05-21,109,0.25,75.4,42.1,652.0,53.0
2008-05-22,109,0.25,79.5,49.6,667.0,42.0
2008-05-23,109,0.17,68.4,38.7,520.0,74.0
2008-05-24,109,0.03,59.1,47.2,166.0,87.0
2008-05-25,109,0.18,68.7,43.4,567.0,74.0
2008-05-26,109,0.11,64.6,50.4,381.0,77.0
2008-05-27,109,0.2,68.8,44.2,627.0,73.0
2008-05-28,109,0.15,68.8,41.6,472.0,72.0
2008-05-29,109,0.18,69.9,43.0,578.0,75.0
2008-05-30,109,0.17,67.8,43.3,556.0,81.0
2008-05-31,109,0.17,67.9,45.3,540.0,79.0
2008-06-01,109,0.22,71.4,38.4,656.0,71.0
2008-06-02,109,0.21,74.5,39.1,657.0,70.0
2008-06-03,109,0.22,75.1,47.8,622.0,70.0
2008-06-04,109,0.24,77.4,32.0,530.0,51.0
2008-06-05,109,0.23,81.0,41.6,653.0,64.0
2008-06-06,109,0.24,76.2,46.6,668.0,60.0
2008-06-07,109,0.25,83.8,39.1,678.0,55.0
2008-06-08,109,0.25,85.0,43.9,666.0,66.0
2008-06-09,109,0.27,94.0,46.8,670.0,53.0
2008-06-10,109,0.27,91.2,47.4,694.0,40.0
2008-06-11,109,0.28,91.9,53.2,695.0,26.0
2008-06-12,109,0.28,92.3,47.0,686.0,44.0
2008-06-13,109,0.22,80.8,47.5,633.0,68.0
2008-06-14,109,0.2,74.2,46.9,600.0,78.0
2008-06-15,109,0.19,71.1,42.1,598.0,82.0
2008-06-16,109,0.2,67.7,39.3,636.0,84.0
2008-06-17,109,0.23,89.2,39.5,649.0,61.0
2008-06-18,109,0.28,92.3,42.4,690.0,42.0
2008-06-19,109,0.26,95.0,48.2,612.0,38.0
2008-06-20,109,0.29,100.8,50.8,664.0,30.0
2008-06-21,109,0.3,97.7,55.3,642.0,30.0
2008-06-22,109,0.24,80.0,43.0,662.0,64.0
2008-06-23,109,0.19,66.2,39.4,604.0,84.0
2008-06-24,109,0.2,75.8,45.6,587.0,76.0
2008-06-25,109,0.18,70.6,44.7,547.0,79.0
2008-06-26,109,0.15,73.3,47.8,462.0,79.0
2008-06-27,109,0.17,75.7,50.4,494.0,79.0
2008-06-28,109,0.2,75.4,52.2,579.0,78.0
2008-06-29,109,0.21,75.4,51.5,618.0,76.0
2008-06-30,109,0.22,79.3,48.6,629.0,76.0
2008-07-01,109,0.19,77.9,,661.0,69.0
2008-07-02,109,0.25,78.2,47.3,724.0,69.0
2008-07-03,109,0.26,82.1,48.7,752.0,74.0
2008-07-04,109,0.24,78.2,51.3,718.0,77.0
2008-07-05,109,0.25,86.7,49.1,738.0,74.0
2008-07-06,109,0.23,83.1,54.7,685.0,78.0
2008-07-07,109,0.26,91.0,53.9,696.0,69.0
2008-07-08,109,0.28,98.0,55.6,697.0,61.0
2008-07-09,109,0.26,94.0,55.4,690.0,63.0
2008-07-10,109,0.23,80.3,54.7,642.0,79.0
2008-07-11,109,0.21,75.3,51.5,617.0,79.0
2008-07-12,109,0.21,81.4,59.3,581.0,72.0
2008-07-13,109,0.25,84.2,53.2,719.0,72.0
2008-07-14,109,0.24,79.1,,471.0,71.0
2008-07-15,109,0.2,77.1,57.1,579.0,75.0
2008-07-16,109,0.21,81.1,48.9,624.0,77.0
2008-07-17,109,0.23,76.3,44.7,691.0,79.0
2008-07-18,109,0.22,77.8,42.8,676.0,80.0
2008-07-19,109,0.22,71.6,45.4,690.0,82.0
2008-07-20,109,0.19,70.8,44.7,633.0,79.0
2008-07-21,109,0.19,72.0,46.8,598.0,77.0
2008-07-22,109,0.2,85.4,50.8,589.0,75.0
2008-07-23,109,0.25,80.9,46.8,725.0,73.0
2008-07-24,109,0.22,76.1,46.9,691.0,78.0
2008-07-25,109,0.24,83.3,46.9,665.0,71.0
2008-07-26,109,0.27,94.0,48.3,713.0,60.0
2008-07-27,109,0.21,77.0,48.2,660.0,80.0
2008-07-28,109,0.19,76.3,49.8,592.0,80.0
2008-07-29,109,0.23,79.8,48.1,655.0,70.0
2008-07-30,109,0.23,78.8,47.8,673.0,78.0
2008-07-31,109,0.23,78.6,47.7,682.0,73.0
2008-08-01,109,0.23,81.3,43.4,696.0,72.0
2008-08-02,109,0.26,92.9,49.6,682.0,62.0
2008-08-03,109,0.21,74.6,45.4,672.0,78.0
2008-08-04,109,0.18,75.9,47.7,592.0,79.0
2008-08-05,109,0.16,74.9,44.8,502.0,78.0
2008-08-06,109,0.21,83.3,52.2,634.0,71.0
2008-08-07,109,0.21,78.9,53.0,659.0,76.0
2008-08-08,109,0.19,74.8,50.6,597.0,76.0
2008-08-09,109,0.21,81.4,45.6,628.0,75.0
2008-08-10,109,0.24,89.0,47.1,668.0,67.0
2008-08-11,109,0.23,86.8,50.4,642.0,71.0
2008-08-12,109,0.19,80.4,56.1,586.0,79.0
2008-08-13,109,0.23,93.3,53.3,628.0,72.0
2008-08-14,109,0.21,80.3,49.1,627.0,79.0
2008-08-15,109,0.21,83.2,50.0,629.0,77.0
2008-08-16,109,0.21,80.1,54.1,609.0,79.0
2008-08-17,109,0.19,74.8,57.3,573.0,79.0
