date,station_id,eto,tx,tn,rs,rh
2010-01-01,109,0.01,58.5,47.4,62.0,92.0
2010-01-02,109,0.02,59.2,37.5,107.0,95.0
2010-01-03,109,0.05,56.1,32.7,215.0,94.0
2010-01-04,109,0.05,56.7,34.9,217.0,90.0
2010-01-05,109,0.03,54.6,34.2,163.0,93.0
2010-01-06,109,0.02,51.6,38.0,113.0,94.0
2010-01-07,109,0.01,50.1,41.7,66.0,96.0
2010-01-08,109,0.03,54.0,37.9,136.0,94.0
2010-01-09,109,0.01,53.0,41.6,80.0,96.0
2010-01-10,109,0.02,52.8,44.6,111.0,98.0
2010-01-11,109,0.02,51.8,42.9,130.0,95.0
2010-01-12,109,0.0,60.3,49.8,49.0,95.0
2010-01-13,109,0.04,63.8,41.8,175.0,87.0
2010-01-14,109,0.05,60.1,34.9,216.0,92.0
2010-01-15,109,0.03,57.4,38.5,122.0,91.0
2010-01-16,109,0.03,56.5,39.7,133.0,92.0
2010-01-17,109,0.01,56.0,51.2,51.0,94.0
2010-01-18,109,0.02,58.6,51.1,65.0,87.0
2010-01-19,109,0.03,57.7,42.2,104.0,89.0
2010-01-20,109,0.02,56.5,47.8,84.0,87.0
2010-01-21,109,0.0,50.2,42.4,24.0,92.0
2010-01-22,109,0.02,50.1,36.8,111.0,93.0
2010-01-23,109,0.04,56.8,37.9,193.0,91.0
2010-01-24,109,0.01,50.5,37.9,78.0,91.0
2010-01-25,109,0.01,54.1,48.5,47.0,91.0
2010-01-26,109,0.01,55.5,42.0,72.0,93.0
2010-01-27,109,0.03,58.8,40.8,158.0,94.0
2010-01-28,109,0.05,59.0,43.0,205.0,88.0
2010-01-29,109,0.02,58.0,42.9,110.0,90.0
2010-01-30,109,0.06,61.8,40.1,243.0,87.0
2010-01-31,109,0.04,59.1,39.2,185.0,91.0
2010-02-01,109,0.03,59.2,41.6,149.0,87.0
2010-02-02,109,0.04,60.8,40.8,191.0,85.0
2010-02-03,109,0.05,62.5,39.7,207.0,87.0
2010-02-04,109,0.0,58.1,46.9,48.0,90.0
2010-02-05,109,0.06,64.8,49.2,242.0,87.0
2010-02-06,109,0.03,59.0,42.5,132.0,89.0
2010-02-07,109,0.07,62.7,40.4,282.0,82.0
2010-02-08,109,0.04,58.5,34.7,205.0,89.0
2010-02-09,109,0.02,54.0,38.6,107.0,88.0
2010-02-10,109,0.06,60.6,34.3,250.0,88.0
2010-02-11,109,0.05,60.4,41.3,211.0,82.0
2010-02-12,109,0.02,61.8,49.3,121.0,93.0
2010-02-13,109,0.08,65.3,45.2,317.0,87.0
2010-02-14,109,0.07,67.4,39.6,282.0,90.0
2010-02-15,109,0.07,69.8,44.5,261.0,89.0
2010-02-16,109,0.07,68.9,45.7,269.0,86.0
2010-02-17,109,0.09,72.1,42.9,311.0,87.0
2010-02-18,109,0.03,60.9,44.0,136.0,95.0
2010-02-19,109,0.03,60.0,40.7,133.0,85.0
2010-02-20,109,0.02,57.3,42.1,111.0,85.0
2010-02-21,109,0.02,54.3,42.6,132.0,88.0
2010-02-22,109,0.08,64.5,39.8,314.0,80.0
2010-02-23,109,0.0,52.6,44.0,56.0,91.0
2010-02-24,109,0.05,64.9,44.1,221.0,90.0
2010-02-25,109,0.08,63.9,44.9,279.0,84.0
2010-02-26,109,0.01,60.8,45.8,74.0,90.0
2010-02-27,109,0.09,63.8,44.1,331.0,83.0
2010-02-28,109,0.09,65.8,38.4,342.0,87.0
2010-03-01,109,0.03,59.7,43.1,145.0,88.0
2010-03-02,109,0.05,63.0,43.6,198.0,86.0
2010-03-03,109,0.04,57.3,42.8,192.0,88.0
2010-03-04,109,0.1,60.9,34.5,412.0,80.0
2010-03-05,109,0.08,58.9,35.7,305.0,80.0
2010-03-06,109,0.08,65.8,42.5,283.0,76.0
2010-03-07,109,0.12,67.5,39.6,414.0,83.0
2010-03-08,109,0.09,58.4,35.7,337.0,76.0
2010-03-09,109,0.1,59.4,32.5,374.0,74.0
2010-03-10,109,0.11,60.4,34.6,435.0,72.0
2010-03-11,109,0.11,62.1,34.2,431.0,77.0
2010-03-12,109,0.01,56.7,37.0,72.0,93.0
2010-03-13,109,0.12,63.8,34.4,459.0,70.0
2010-03-14,109,0.13,66.1,34.2,443.0,69.0
2010-03-15,109,0.14,68.9,36.8,446.0,75.0
2010-03-16,109,0.12,73.7,40.3,412.0,81.0
2010-03-17,109,0.12,76.7,45.5,405.0,76.0
2010-03-18,109,0.16,82.6,39.2,477.0,54.0
2010-03-19,109,0.17,78.7,41.3,484.0,48.0
2010-03-20,109,0.12,69.2,37.3,400.0,73.0
2010-03-21,109,0.11,68.9,40.6,387.0,86.0
2010-03-22,109,0.14,69.8,38.9,478.0,77.0
2010-03-23,109,0.17,74.6,40.8,485.0,56.0
2010-03-24,109,0.13,65.6,39.1,437.0,82.0
2010-03-25,109,0.1,63.0,41.4,348.0,81.0
2010-03-26,109,0.13,65.9,35.7,465.0,72.0
2010-03-27,109,0.15,71.2,36.6,466.0,68.0
2010-03-28,109,0.13,69.6,41.0,420.0,69.0
2010-03-29,109,0.06,65.1,50.4,198.0,87.0
2010-03-30,109,0.12,60.4,40.7,404.0,77.0
2010-03-31,109,0.08,57.9,36.7,320.0,82.0
2010-04-01,109,0.13,61.7,39.0,468.0,77.0
2010-04-02,109,0.03,59.4,37.9,162.0,90.0
2010-04-03,109,0.12,60.3,37.1,436.0,76.0
2010-04-04,109,0.02,54.2,39.1,105.0,90.0
2010-04-05,109,0.12,60.1,35.1,445.0,79.0
2010-04-06,109,0.15,66.1,33.9,534.0,71.0
2010-04-07,109,0.17,72.8,37.2,551.0,71.0
2010-04-08,109,0.17,74.8,32.0,497.0,71.0
2010-04-09,109,0.17,72.1,37.2,595.0,66.0
2010-04-10,109,0.06,59.4,46.4,175.0,77.0
2010-04-11,109,0.02,55.8,48.4,53.0,82.0
2010-04-12,109,0.08,60.9,42.7,312.0,84.0
2010-04-13,109,0.13,64.2,39.6,462.0,81.0
2010-04-14,109,0.14,62.9,39.5,488.0,78.0
2010-04-15,109,0.15,70.1,37.7,519.0,72.0
2010-04-16,109,0.18,69.3,43.2,581.0,74.0
2010-04-17,109,0.17,72.1,46.1,543.0,79.0
2010-04-18,109,0.19,77.1,41.2,621.0,70.0
2010-04-19,109,0.13,66.7,43.4,432.0,80.0
2010-04-20,109,0.16,61.1,43.7,544.0,78.0
2010-04-21,109,0.07,61.8,40.2,246.0,75.0
2010-04-22,109,0.16,68.8,38.9,546.0,76.0
2010-04-23,109,0.19,72.1,44.1,616.0,82.0
2010-04-24,109,0.19,74.9,39.3,633.0,73.0
2010-04-25,109,0.21,82.1,42.5,634.0,67.0
2010-04-26,109,0.17,70.8,40.8,530.0,70.0
2010-04-27,109,0.11,64.5,46.9,367.0,84.0
2010-04-28,109,0.12,59.6,39.8,441.0,78.0
2010-04-29,109,0.17,64.7,35.1,582.0,67.0
2010-04-30,109,0.21,73.0,38.3,669.0,58.0
2010-05-01,109,0.2,74.6,40.8,643.0,69.0
2010-05-02,109,0.23,85.1,40.5,668.0,52.0
2010-05-03,109,0.21,79.8,45.4,648.0,71.0
2010-05-04,109,0.21,76.8,42.1,651.0,63.0
2010-05-05,109,0.2,70.6,39.7,655.0,55.0
2010-05-06,109,0.22,76.1,40.6,680.0,39.0
2010-05-07,109,0.21,71.3,37.4,662.0,62.0
2010-05-08,109,0.2,69.6,46.1,655.0,73.0
2010-05-09,109,0.11,64.9,48.4,375.0,77.0
2010-05-10,109,0.09,59.9,38.9,325.0,81.0
2010-05-11,109,0.2,69.4,34.3,679.0,71.0
2010-05-12,109,0.18,72.7,41.2,563.0,75.0
2010-05-13,109,0.18,76.1,42.6,579.0,78.0
2010-05-14,109,0.13,65.6,43.7,450.0,86.0
2010-05-15,109,0.15,68.3,48.2,528.0,84.0
2010-05-16,109,0.13,66.9,49.5,438.0,81.0
2010-05-17,109,0.03,59.2,52.4,146.0,88.0
2010-05-18,109,0.13,69.7,50.2,449.0,78.0
2010-05-19,109,0.09,67.0,43.6,329.0,84.0
2010-05-20,109,0.21,71.7,40.2,662.0,67.0
2010-05-21,109,0.18,65.1,41.6,570.0,65.0
2010-05-22,109,0.2,63.8,36.4,655.0,64.0
2010-05-23,109,0.22,71.3,35.1,676.0,62.0
2010-05-24,109,0.08,64.0,46.5,292.0,73.0
2010-05-25,109,0.04,60.3,44.2,177.0,90.0
2010-05-26,109,0.14,67.8,43.7,469.0,73.0
2010-05-27,109,0.12,63.8,42.7,417.0,82.0
2010-05-28,109,0.18,69.2,38.8,601.0,73.0
2010-05-29,109,0.25,81.4,42.8,707.0,63.0
2010-05-30,109,0.23,82.0,44.5,690.0,66.0
2010-05-31,109,0.21,76.1,50.7,604.0,74.0
2010-06-01,109,0.2,72.7,54.5,574.0,74.0
2010-06-02,109,0.19,75.0,52.1,587.0,81.0
2010-06-03,109,0.18,78.2,59.6,532.0,78.0
2010-06-04,109,0.07,72.8,61.8,266.0,86.0
2010-06-05,109,0.23,84.7,60.0,617.0,69.0
2010-06-06,109,0.23,80.3,56.2,679.0,81.0
2010-06-07,109,0.22,76.2,54.0,672.0,77.0
2010-06-08,109,0.22,74.0,48.9,663.0,74.0
2010-06-09,109,0.21,71.0,53.2,628.0,75.0
2010-06-10,109,0.22,74.1,52.1,644.0,61.0
2010-06-11,109,0.26,86.8,52.6,729.0,41.0
2010-06-12,109,0.28,92.3,51.2,730.0,38.0
2010-06-13,109,0.26,88.8,50.7,711.0,64.0
2010-06-14,109,0.22,71.7,44.9,681.0,81.0
2010-06-15,109,0.22,71.5,41.1,680.0,76.0
2010-06-16,109,0.25,80.7,41.4,722.0,58.0
2010-06-17,109,0.24,79.9,42.2,702.0,64.0
2010-06-18,109,0.19,70.7,45.9,598.0,77.0
2010-06-19,109,0.22,71.5,42.8,702.0,71.0
2010-06-20,109,0.23,78.7,39.9,698.0,70.0
2010-06-21,109,0.24,78.8,47.5,694.0,72.0
2010-06-22,109,0.22,75.4,48.4,668.0,77.0
2010-06-23,109,0.18,73.0,54.4,554.0,78.0
2010-06-24,109,0.22,72.1,47.8,673.0,78.0
2010-06-25,109,0.16,69.4,51.9,513.0,83.0
2010-06-26,109,0.2,75.3,52.1,613.0,79.0
2010-06-27,109,0.25,91.2,50.7,697.0,70.0
2010-06-28,109,0.25,83.1,53.0,690.0,73.0
2010-06-29,109,0.25,89.4,50.0,697.0,62.0
2010-06-30,109,0.25,78.6,42.4,713.0,64.0
2010-07-01,109,0.25,81.8,41.3,693.0,62.0
2010-07-02,109,0.24,77.6,46.1,691.0,70.0
2010-07-03,109,0.26,86.8,48.3,698.0,65.0
2010-07-04,109,0.25,82.1,49.3,699.0,72.0
2010-07-05,109,0.21,72.8,45.5,640.0,80.0
2010-07-06,109,0.19,75.3,54.2,569.0,74.0
2010-07-07,109,0.23,77.2,53.9,654.0,71.0
2010-07-08,109,0.2,75.9,53.3,602.0,75.0
2010-07-09,109,0.2,76.6,52.6,605.0,77.0
2010-07-10,109,0.22,78.2,52.8,657.0,78.0
2010-07-11,109,0.2,77.0,54.9,591.0,79.0
2010-07-12,109,0.17,75.3,55.4,509.0,78.0
2010-07-13,109,0.2,77.4,56.7,568.0,71.0
2010-07-14,109,0.25,85.8,51.3,679.0,62.0
2010-07-15,109,0.26,94.9,50.5,669.0,56.0
2010-07-16,109,0.23,81.4,54.7,658.0,72.0
2010-07-17,109,0.21,77.5,54.3,610.0,77.0
2010-07-18,109,0.22,77.8,47.9,670.0,79.0
2010-07-19,109,0.22,74.1,46.6,676.0,80.0
2010-07-20,109,0.17,70.5,48.1,535.0,82.0
2010-07-21,109,0.15,66.3,45.5,502.0,83.0
2010-07-22,109,0.19,76.8,52.9,588.0,75.0
2010-07-23,109,0.2,78.6,54.3,604.0,75.0
2010-07-24,109,0.22,81.2,51.9,637.0,72.0
2010-07-25,109,0.21,78.1,51.8,610.0,75.0
2010-07-26,109,0.13,69.9,54.3,426.0,79.0
2010-07-27,109,0.18,75.1,53.2,545.0,73.0
2010-07-28,109,0.22,79.4,47.3,637.0,69.0
2010-07-29,109,0.2,76.7,48.3,609.0,78.0
2010-07-30,109,0.17,73.8,49.0,551.0,82.0
2010-07-31,109,0.16,72.9,48.0,518.0,82.0
2010-08-01,109,0.17,74.9,48.0,557.0,81.0
2010-08-02,109,0.18,74.4,47.8,564.0,82.0
2010-08-03,109,0.18,77.2,51.0,547.0,82.0
2010-08-04,109,0.17,71.7,49.8,534.0,83.0
2010-08-05,109,0.17,69.4,51.4,568.0,82.0
2010-08-06,109,0.16,72.1,49.6,518.0,83.0
2010-08-07,109,0.17,71.7,52.6,527.0,83.0
2010-08-08,109,0.17,68.1,52.1,523.0,84.0
2010-08-09,109,0.15,73.4,51.9,484.0,81.0
2010-08-10,109,0.16,69.4,52.9,520.0,83.0
2010-08-11,109,0.14,71.8,54.5,441.0,80.0
2010-08-12,109,0.16,76.7,48.7,496.0,79.0
2010-08-13,109,0.19,75.1,46.2,572.0,80.0
2010-08-14,109,0.19,77.4,53.5,566.0,76.0
2010-08-15,109,0.18,78.6,53.5,527.0,75.0
2010-08-16,109,0.18,77.8,46.7,560.0,80.0
2010-08-17,109,0.18,77.7,53.9,526.0,75.0
2010-08-18,109,0.2,80.0,50.5,579.0,73.0
2010-08-19,109,0.18,82.4,48.8,523.0,76.0
2010-08-20,109,0.17,75.4,47.4,528.0,81.0
2010-08-21,109,0.14,70.7,48.8,435.0,77.0
2010-08-22,109,0.19,86.4,44.0,551.0,74.0
2010-08-23,109,0.24,98.7,47.5,607.0,48.0
2010-08-24,109,0.24,105.9,49.6,608.0,38.0
2010-08-25,109,0.23,89.1,57.7,578.0,61.0
2010-08-26,109,0.17,77.3,49.7,519.0,76.0
2010-08-27,109,0.18,69.2,44.6,545.0,80.0
2010-08-28,109,0.19,73.7,44.3,563.0,72.0
2010-08-29,109,0.18,77.1,43.7,524.0,70.0
2010-08-30,109,0.19,78.5,39.9,566.0,73.0
2010-08-31,109,0.17,88.3,47.5,476.0,66.0
2010-09-01,109,0.22,94.5,47.9,535.0,50.0
2010-09-02,109,0.22,97.4,51.6,543.0,54.0
2010-09-03,109,0.19,88.2,45.3,541.0,68.0
2010-09-04,109,0.15,74.8,45.4,478.0,83.0
2010-09-05,109,0.18,80.7,44.0,526.0,74.0
2010-09-06,109,0.21,92.4,45.8,537.0,51.0
2010-09-07,109,0.17,77.6,46.2,516.0,77.0
2010-09-08,109,0.16,71.6,46.0,485.0,78.0
2010-09-09,109,0.15,76.4,44.3,477.0,75.0
