date,station_id,eto,tx,tn,rs,rh
1992-01-01,77,0.05,62.5,36.2,225.0,65.0
1992-01-02,77,0.07,61.2,33.9,227.0,49.0
1992-01-03,77,0.05,57.7,37.6,204.0,64.0
1992-01-04,77,0.04,56.9,48.3,90.0,75.0
1992-01-05,77,0.04,52.4,42.5,137.0,69.0
1992-01-06,77,0.02,54.2,43.3,89.0,88.0
1992-01-07,77,0.04,53.0,41.5,96.0,63.0
1992-01-08,77,0.06,60.6,31.7,244.0,53.0
1992-01-09,77,0.05,59.7,31.0,241.0,68.0
1992-01-10,77,0.05,50.8,32.9,151.0,97.0
1992-01-11,77,0.08,59.7,28.5,245.0,39.0
1992-01-12,77,0.08,64.4,32.5,250.0,22.0
1992-01-13,77,0.05,56.0,28.1,236.0,50.0
1992-01-14,77,0.05,59.0,29.5,235.0,57.0
1992-01-15,77,0.04,54.9,31.7,177.0,70.0
1992-01-16,77,0.04,42.7,32.2,95.0,78.0
1992-01-17,77,0.04,55.6,34.4,197.0,84.0
1992-01-18,77,0.1,68.7,34.3,264.0,30.0
1992-01-19,77,0.05,55.6,29.2,209.0,60.0
1992-01-20,77,0.04,51.5,28.7,169.0,59.0
1992-01-21,77,0.03,52.0,28.8,170.0,67.0
1992-01-22,77,0.02,46.9,30.6,126.0,73.0
1992-01-23,77,0.05,50.7,28.8,222.0,58.0
1992-01-24,77,0.06,51.4,27.3,233.0,47.0
1992-01-25,77,0.06,58.5,37.9,206.0,62.0
1992-01-26,77,0.06,61.1,38.9,235.0,76.0
1992-01-27,77,0.06,56.2,35.1,196.0,60.0
1992-01-28,77,0.06,62.1,39.8,184.0,88.0
1992-01-29,77,0.06,60.0,32.9,262.0,77.0
1992-01-30,77,0.05,59.7,35.0,165.0,58.0
1992-01-31,77,0.04,59.2,37.6,143.0,56.0
1992-02-01,77,0.04,59.7,37.8,209.0,77.0
1992-02-02,77,0.08,66.1,34.7,301.0,44.0
1992-02-03,77,0.14,72.7,33.3,311.0,25.0
1992-02-04,77,0.12,69.2,38.5,305.0,25.0
1992-02-05,77,0.09,66.3,33.8,291.0,37.0
1992-02-06,77,0.04,61.2,42.2,114.0,60.0
1992-02-07,77,0.04,61.2,44.5,101.0,84.0
1992-02-08,77,0.04,60.3,47.4,120.0,78.0
1992-02-09,77,0.04,58.0,45.7,49.0,79.0
1992-02-10,77,0.04,56.6,49.3,72.0,97.0
1992-02-11,77,0.04,62.4,48.7,107.0,85.0
1992-02-12,77,0.05,61.3,50.0,166.0,77.0
1992-02-13,77,0.04,57.9,45.1,147.0,81.0
1992-02-14,77,0.0,54.5,43.5,47.0,92.0
1992-02-15,77,0.04,55.3,36.9,159.0,67.0
1992-02-16,77,0.04,57.9,42.8,190.0,82.0
1992-02-17,77,0.04,58.1,39.7,172.0,76.0
1992-02-18,77,0.04,56.2,44.1,71.0,99.0
