date,station_id,eto,tx,tn,rs,rh
2004-01-01,109,0.01,54.1,36.5,59.0,91.0
2004-01-02,109,0.02,53.0,34.1,126.0,94.0
2004-01-03,109,0.05,50.5,29.5,248.0,83.0
2004-01-04,109,0.04,52.0,26.8,231.0,85.0
2004-01-05,109,0.05,55.7,29.5,246.0,80.0
2004-01-06,109,0.03,51.2,40.3,84.0,76.0
2004-01-07,109,0.03,56.7,45.1,105.0,82.0
2004-01-08,109,0.02,59.9,43.7,106.0,86.0
2004-01-09,109,0.01,55.1,41.4,49.0,95.0
2004-01-10,109,0.04,61.0,47.1,185.0,92.0
2004-01-11,109,0.05,64.7,42.3,215.0,88.0
2004-01-12,109,0.02,54.2,42.7,117.0,94.0
2004-01-13,109,0.05,52.5,39.5,217.0,93.0
2004-01-14,109,0.01,49.3,41.3,75.0,94.0
2004-01-15,109,0.03,59.2,46.8,133.0,92.0
2004-01-16,109,0.01,53.8,48.3,85.0,88.0
2004-01-17,109,0.02,53.7,46.4,118.0,84.0
2004-01-18,109,0.03,55.8,43.8,133.0,84.0
2004-01-19,109,0.01,51.9,48.0,68.0,89.0
2004-01-20,109,0.06,57.8,38.3,266.0,86.0
2004-01-21,109,0.06,61.9,34.3,254.0,79.0
2004-01-22,109,0.06,57.3,30.1,256.0,82.0
2004-01-23,109,0.04,54.6,31.0,215.0,91.0
2004-01-24,109,0.02,55.4,43.4,126.0,91.0
2004-01-25,109,0.06,57.8,31.8,246.0,78.0
2004-01-26,109,0.02,52.2,39.2,100.0,83.0
2004-01-27,109,0.03,58.6,40.8,124.0,94.0
2004-01-28,109,0.04,57.7,34.5,191.0,93.0
2004-01-29,109,0.02,53.2,40.3,120.0,93.0
2004-01-30,109,0.05,59.1,44.7,190.0,82.0
2004-01-31,109,0.08,60.0,32.5,301.0,72.0
2004-02-01,109,0.02,51.5,37.1,81.0,83.0
2004-02-02,109,0.03,55.7,40.0,109.0,89.0
2004-02-03,109,0.04,57.7,43.7,185.0,91.0
2004-02-04,109,0.07,60.7,40.9,285.0,88.0
2004-02-05,109,0.06,60.5,35.4,258.0,86.0
2004-02-06,109,0.05,59.8,40.8,212.0,86.0
2004-02-07,109,0.08,60.8,34.5,324.0,79.0
2004-02-08,109,0.08,60.0,31.7,329.0,73.0
2004-02-09,109,0.1,67.6,31.2,345.0,53.0
2004-02-10,109,0.1,65.7,34.6,349.0,54.0
2004-02-11,109,0.09,62.7,32.0,508.0,65.0
2004-02-12,109,0.09,63.4,32.3,329.0,77.0
2004-02-13,109,0.02,56.5,36.3,75.0,80.0
2004-02-14,109,0.07,62.3,39.3,253.0,80.0
2004-02-15,109,0.03,60.1,43.3,143.0,88.0
2004-02-16,109,0.0,59.4,50.3,21.0,94.0
2004-02-17,109,0.01,61.0,55.7,42.0,89.0
2004-02-18,109,0.1,64.5,46.5,367.0,81.0
2004-02-19,109,0.06,56.1,35.6,268.0,84.0
2004-02-20,109,0.03,55.9,45.0,150.0,88.0
2004-02-21,109,0.01,54.8,46.8,101.0,90.0
2004-02-22,109,0.05,57.2,40.5,212.0,88.0
2004-02-23,109,0.08,60.1,34.7,327.0,86.0
2004-02-24,109,0.09,61.2,50.2,317.0,78.0
2004-02-25,109,0.05,59.3,50.1,137.0,82.0
2004-02-26,109,0.06,57.4,40.9,217.0,85.0
2004-02-27,109,0.08,59.4,41.3,313.0,82.0
2004-02-28,109,0.09,62.2,34.1,369.0,80.0
2004-02-29,109,0.07,58.9,35.1,297.0,84.0
2004-03-01,109,0.04,55.9,44.4,180.0,89.0
2004-03-02,109,0.15,68.3,38.8,444.0,51.0
2004-03-03,109,0.08,62.8,40.0,264.0,60.0
2004-03-04,109,0.12,67.3,35.4,427.0,77.0
2004-03-05,109,0.09,66.7,38.2,343.0,80.0
2004-03-06,109,0.11,68.7,43.3,410.0,84.0
2004-03-07,109,0.12,74.5,41.3,446.0,80.0
2004-03-08,109,0.14,80.0,43.0,450.0,75.0
2004-03-09,109,0.14,80.8,45.5,454.0,74.0
2004-03-10,109,0.15,86.3,49.4,486.0,42.0
2004-03-11,109,0.15,78.7,42.6,476.0,64.0
2004-03-12,109,0.14,78.7,41.9,474.0,71.0
2004-03-13,109,0.14,78.9,43.5,478.0,75.0
2004-03-14,109,0.14,82.2,45.0,474.0,75.0
2004-03-15,109,0.16,87.5,47.5,496.0,49.0
2004-03-16,109,0.15,86.3,49.0,500.0,39.0
2004-03-17,109,0.16,82.2,44.9,500.0,63.0
2004-03-18,109,0.16,80.5,32.0,336.0,64.0
2004-03-19,109,0.15,74.6,42.1,496.0,69.0
2004-03-20,109,0.16,84.0,38.7,498.0,67.0
2004-03-21,109,0.11,69.2,47.8,362.0,86.0
2004-03-22,109,0.13,67.0,43.8,472.0,88.0
2004-03-23,109,0.14,70.1,43.8,441.0,78.0
2004-03-24,109,0.15,68.6,43.0,508.0,79.0
2004-03-25,109,0.02,58.0,39.9,117.0,90.0
2004-03-26,109,0.08,59.9,36.4,297.0,84.0
2004-03-27,109,0.13,70.2,43.5,454.0,81.0
2004-03-28,109,0.16,75.1,38.9,529.0,77.0
2004-03-29,109,0.16,77.0,44.4,488.0,80.0
2004-03-30,109,0.08,64.8,42.4,291.0,82.0
2004-03-31,109,0.16,65.1,37.6,546.0,73.0
2004-04-01,109,0.2,72.9,36.6,569.0,42.0
2004-04-02,109,0.21,74.4,44.6,568.0,34.0
2004-04-03,109,0.17,72.9,39.6,555.0,74.0
2004-04-04,109,0.1,61.9,43.7,354.0,83.0
2004-04-05,109,0.11,63.1,40.9,387.0,80.0
2004-04-06,109,0.15,66.5,35.8,544.0,79.0
2004-04-07,109,0.17,73.1,39.0,564.0,76.0
2004-04-08,109,0.16,69.2,41.6,563.0,86.0
2004-04-09,109,0.14,76.8,44.2,466.0,80.0
2004-04-10,109,0.16,80.6,42.3,519.0,79.0
2004-04-11,109,0.11,65.8,40.2,408.0,89.0
2004-04-12,109,0.14,68.4,44.3,467.0,83.0
2004-04-13,109,0.15,64.5,42.1,495.0,75.0
2004-04-14,109,0.1,63.7,44.3,356.0,81.0
2004-04-15,109,0.14,61.0,37.9,457.0,73.0
2004-04-16,109,0.11,61.2,35.1,417.0,81.0
2004-04-17,109,0.19,63.6,33.6,620.0,74.0
2004-04-18,109,0.05,55.7,35.4,222.0,91.0
2004-04-19,109,0.08,61.2,47.9,268.0,84.0
2004-04-20,109,0.13,65.2,52.0,457.0,78.0
2004-04-21,109,0.13,64.5,44.0,503.0,79.0
2004-04-22,109,0.22,77.5,38.5,660.0,48.0
2004-04-23,109,0.22,81.3,40.8,629.0,59.0
