date,station_id,eto,tx,tn,rs,rh
2019-01-01,77,0.09,59.9,31.6,265.0,32.0
2019-01-02,77,0.05,57.2,26.2,260.0,67.0
2019-01-03,77,0.05,58.2,29.0,229.0,70.0
2019-01-04,77,0.06,58.4,31.6,247.0,70.0
2019-01-05,77,0.01,54.6,36.3,51.0,87.0
2019-01-06,77,0.0,51.4,40.4,20.0,96.0
2019-01-07,77,0.02,55.7,42.4,127.0,91.0
2019-01-08,77,0.0,57.2,47.0,31.0,95.0
2019-01-09,77,0.03,59.7,47.3,120.0,89.0
2019-01-10,77,0.05,62.0,41.1,224.0,91.0
2019-01-11,77,0.02,55.6,41.1,96.0,92.0
2019-01-12,77,0.06,63.8,41.0,239.0,84.0
2019-01-13,77,0.05,62.6,38.8,216.0,81.0
2019-01-14,77,0.01,56.0,41.8,56.0,80.0
2019-01-15,77,0.01,53.3,44.8,52.0,94.0
2019-01-16,77,0.01,59.8,51.7,32.0,90.0
2019-01-17,77,0.04,58.0,46.8,123.0,77.0
2019-01-18,77,0.03,59.7,45.8,142.0,88.0
2019-01-19,77,0.03,62.1,51.1,145.0,91.0
2019-01-20,77,0.04,60.8,40.9,131.0,87.0
2019-01-21,77,0.06,59.0,35.9,296.0,83.0
2019-01-22,77,0.1,66.6,37.3,292.0,44.0
2019-01-23,77,0.07,63.1,33.0,305.0,75.0
2019-01-24,77,0.07,66.7,34.2,316.0,81.0
2019-01-25,77,0.08,71.1,33.4,324.0,73.0
2019-01-26,77,0.05,62.3,36.4,208.0,79.0
2019-01-27,77,0.07,67.7,39.7,300.0,79.0
2019-01-28,77,0.05,64.9,44.0,201.0,85.0
2019-01-29,77,0.06,64.3,45.9,258.0,88.0
2019-01-30,77,0.05,65.0,48.9,225.0,90.0
2019-01-31,77,0.06,64.3,46.3,258.0,86.0
2019-02-01,77,0.02,57.9,45.3,86.0,89.0
2019-02-02,77,0.03,56.9,47.9,142.0,88.0
2019-02-03,77,0.02,54.8,46.7,124.0,90.0
2019-02-04,77,0.04,49.7,35.0,185.0,83.0
2019-02-05,77,0.06,51.4,29.9,334.0,78.0
2019-02-06,77,0.07,57.2,27.5,338.0,77.0
2019-02-07,77,0.06,53.2,30.1,252.0,76.0
2019-02-08,77,0.02,50.4,37.5,109.0,80.0
2019-02-09,77,0.04,51.6,38.4,190.0,85.0
2019-02-10,77,0.07,52.6,30.8,302.0,75.0
2019-02-11,77,0.03,51.0,28.4,149.0,88.0
2019-02-12,77,0.01,46.9,33.0,80.0,89.0
2019-02-13,77,0.0,58.6,41.7,40.0,96.0
2019-02-14,77,0.04,61.1,46.3,144.0,83.0
2019-02-15,77,0.05,52.4,39.8,254.0,84.0
2019-02-16,77,0.06,54.8,35.1,265.0,82.0
2019-02-17,77,0.09,55.6,33.4,418.0,72.0
2019-02-18,77,0.12,55.6,31.5,423.0,45.0
2019-02-19,77,0.1,59.7,31.2,418.0,57.0
2019-02-20,77,0.1,59.2,35.6,391.0,64.0
2019-02-21,77,0.14,56.0,28.8,436.0,46.0
2019-02-22,77,0.1,57.7,30.7,435.0,45.0
2019-02-23,77,0.07,56.9,28.9,273.0,72.0
2019-02-24,77,0.02,54.8,39.5,111.0,82.0
2019-02-25,77,0.02,53.4,42.4,90.0,89.0
2019-02-26,77,0.01,54.1,50.8,67.0,91.0
2019-02-27,77,0.07,60.9,46.9,240.0,82.0
2019-02-28,77,0.11,59.2,37.9,423.0,69.0
2019-03-01,77,0.05,56.2,39.8,210.0,76.0
2019-03-02,77,0.02,55.5,47.5,129.0,92.0
2019-03-03,77,0.08,61.3,48.6,316.0,86.0
2019-03-04,77,0.07,60.2,47.4,259.0,78.0
2019-03-05,77,0.01,55.3,47.2,80.0,91.0
2019-03-06,77,0.05,59.1,49.9,219.0,87.0
2019-03-07,77,0.1,57.1,39.3,375.0,72.0
2019-03-08,77,0.12,57.6,32.1,454.0,67.0
2019-03-09,77,0.04,53.6,40.0,189.0,86.0
2019-03-10,77,0.04,55.5,37.3,177.0,86.0
2019-03-11,77,0.14,68.8,33.5,514.0,61.0
2019-03-12,77,0.16,63.2,37.9,505.0,58.0
2019-03-13,77,0.15,64.2,31.3,531.0,51.0
2019-03-14,77,0.16,70.8,38.1,523.0,41.0
2019-03-15,77,0.15,72.7,34.4,523.0,55.0
2019-03-16,77,0.15,73.2,36.4,522.0,60.0
2019-03-17,77,0.15,75.3,38.1,508.0,65.0
2019-03-18,77,0.16,77.0,42.7,521.0,63.0
2019-03-19,77,0.12,71.9,44.4,346.0,61.0
2019-03-20,77,0.1,61.1,41.4,366.0,81.0
2019-03-21,77,0.13,64.5,36.6,463.0,71.0
2019-03-22,77,0.01,53.3,40.0,98.0,95.0
2019-03-23,77,0.14,63.6,40.9,483.0,77.0
2019-03-24,77,0.13,63.7,37.6,447.0,74.0
2019-03-25,77,0.04,57.7,46.3,163.0,86.0
2019-03-26,77,0.12,64.3,42.7,430.0,77.0
2019-03-27,77,0.13,63.0,45.2,454.0,76.0
2019-03-28,77,0.04,57.7,44.0,180.0,91.0
2019-03-29,77,0.13,64.3,43.6,474.0,78.0
2019-03-30,77,0.17,71.5,38.6,586.0,66.0
2019-03-31,77,0.17,75.3,40.0,538.0,60.0
2019-04-01,77,0.06,66.3,47.9,242.0,80.0
2019-04-02,77,0.08,64.4,47.9,291.0,82.0
2019-04-03,77,0.05,60.8,51.5,243.0,82.0
2019-04-04,77,0.07,63.2,51.7,261.0,79.0
2019-04-05,77,0.05,61.3,51.2,201.0,86.0
2019-04-06,77,0.07,65.8,52.0,250.0,82.0
2019-04-07,77,0.13,73.1,55.1,408.0,79.0
2019-04-08,77,0.08,69.5,52.1,284.0,86.0
2019-04-09,77,0.19,68.4,45.3,614.0,60.0
2019-04-10,77,0.21,74.3,41.2,634.0,55.0
2019-04-11,77,0.13,66.9,46.5,391.0,60.0
2019-04-12,77,0.21,77.1,43.8,637.0,54.0
2019-04-13,77,0.2,77.5,42.7,609.0,65.0
2019-04-14,77,0.18,73.1,42.4,562.0,67.0
2019-04-15,77,0.07,60.0,41.8,274.0,75.0
2019-04-16,77,0.18,70.1,46.9,621.0,68.0
