date,station_id,eto,tx,tn,rs,rh
2016-01-01,109,0.06,51.9,25.8,223.0,54.0
2016-01-02,109,0.05,53.2,35.6,135.0,59.0
2016-01-03,109,0.04,56.1,43.1,98.0,64.0
2016-01-04,109,0.02,53.0,43.6,94.0,91.0
2016-01-05,109,0.0,53.5,42.1,59.0,98.0
2016-01-06,109,0.01,52.2,44.4,64.0,95.0
2016-01-07,109,0.04,54.5,37.5,192.0,92.0
2016-01-08,109,0.02,51.6,35.6,122.0,91.0
2016-01-09,109,0.01,52.2,45.8,66.0,94.0
2016-01-10,109,0.05,56.8,44.2,198.0,85.0
2016-01-11,109,0.03,58.2,48.1,115.0,80.0
2016-01-12,109,0.04,57.1,40.9,160.0,85.0
2016-01-13,109,0.04,60.4,40.6,172.0,90.0
2016-01-14,109,0.01,52.4,35.2,65.0,99.0
2016-01-15,109,0.05,56.8,40.2,212.0,88.0
2016-01-16,109,0.01,57.5,48.5,66.0,97.0
2016-01-17,109,0.0,57.7,53.7,19.0,97.0
2016-01-18,109,0.02,58.9,49.7,108.0,96.0
2016-01-19,109,0.03,62.9,49.5,119.0,94.0
2016-01-20,109,0.04,60.2,46.0,256.0,90.0
2016-01-21,109,0.04,58.7,45.5,147.0,92.0
2016-01-22,109,0.0,57.6,51.9,30.0,95.0
2016-01-23,109,0.05,59.4,45.0,190.0,86.0
2016-01-24,109,0.05,60.2,38.3,222.0,86.0
2016-01-25,109,0.03,59.7,46.0,140.0,89.0
2016-01-26,109,0.03,59.5,41.7,149.0,93.0
2016-01-27,109,0.06,65.1,40.3,258.0,84.0
2016-01-28,109,0.02,57.3,40.7,102.0,94.0
2016-01-29,109,0.01,58.9,52.5,70.0,98.0
2016-01-30,109,0.05,60.1,45.5,212.0,83.0
2016-01-31,109,0.07,59.4,41.4,263.0,72.0
2016-02-01,109,0.07,60.3,34.8,278.0,60.0
2016-02-02,109,0.03,54.0,36.0,163.0,89.0
2016-02-03,109,0.04,53.1,36.1,176.0,86.0
2016-02-04,109,0.06,59.7,38.6,259.0,84.0
2016-02-05,109,0.07,61.3,34.9,285.0,88.0
2016-02-06,109,0.06,65.3,35.8,261.0,84.0
2016-02-07,109,0.08,70.7,38.3,294.0,84.0
2016-02-08,109,0.09,72.9,42.2,300.0,75.0
2016-02-09,109,0.07,71.8,38.2,262.0,84.0
2016-02-10,109,0.07,71.1,39.9,254.0,86.0
2016-02-11,109,0.06,69.7,44.2,221.0,86.0
2016-02-12,109,0.06,69.0,42.4,258.0,91.0
2016-02-13,109,0.08,73.7,42.7,289.0,86.0
2016-02-14,109,0.07,76.8,42.6,266.0,81.0
2016-02-15,109,0.1,79.3,45.8,332.0,75.0
2016-02-16,109,0.09,75.0,42.3,313.0,81.0
2016-02-17,109,0.04,66.5,47.8,126.0,86.0
2016-02-18,109,0.07,61.3,43.3,242.0,85.0
2016-02-19,109,0.02,57.2,41.4,104.0,94.0
2016-02-20,109,0.07,59.2,35.4,305.0,89.0
2016-02-21,109,0.09,65.1,34.7,358.0,84.0
2016-02-22,109,0.1,68.2,37.3,354.0,83.0
2016-02-23,109,0.1,69.8,37.2,358.0,74.0
2016-02-24,109,0.1,69.4,37.1,350.0,79.0
2016-02-25,109,0.1,72.1,41.0,353.0,79.0
2016-02-26,109,0.08,68.7,43.9,307.0,89.0
2016-02-27,109,0.09,68.0,44.0,332.0,83.0
2016-02-28,109,0.06,65.9,42.1,237.0,91.0
2016-02-29,109,0.1,72.2,39.7,351.0,83.0
2016-03-01,109,0.11,70.9,41.5,376.0,81.0
2016-03-02,109,0.08,68.0,47.4,303.0,92.0
2016-03-03,109,0.03,62.4,53.5,151.0,92.0
2016-03-04,109,0.01,61.8,55.6,73.0,98.0
2016-03-05,109,0.01,62.6,53.9,66.0,97.0
2016-03-06,109,0.05,60.6,45.1,219.0,86.0
2016-03-07,109,0.05,63.4,42.5,335.0,79.0
2016-03-08,109,0.04,56.5,35.7,224.0,84.0
2016-03-09,109,0.02,59.1,48.4,130.0,96.0
2016-03-10,109,0.0,58.8,50.0,61.0,95.0
2016-03-11,109,0.04,58.5,48.3,180.0,90.0
2016-03-12,109,0.01,55.8,43.4,85.0,95.0
2016-03-13,109,0.01,57.8,52.9,89.0,97.0
2016-03-14,109,0.08,63.4,41.8,328.0,82.0
2016-03-15,109,0.11,67.1,36.7,432.0,78.0
2016-03-16,109,0.12,70.6,38.5,435.0,78.0
2016-03-17,109,0.13,75.7,41.5,450.0,77.0
2016-03-18,109,0.09,66.9,43.6,348.0,90.0
2016-03-19,109,0.09,65.8,45.4,338.0,92.0
2016-03-20,109,0.02,61.5,45.8,140.0,95.0
2016-03-21,109,0.05,62.7,42.9,210.0,93.0
2016-03-22,109,0.12,66.9,36.9,476.0,82.0
2016-03-23,109,0.12,68.6,37.7,458.0,77.0
2016-03-24,109,0.13,71.0,40.6,456.0,84.0
2016-03-25,109,0.13,71.6,40.9,462.0,78.0
2016-03-26,109,0.13,72.5,40.3,463.0,81.0
2016-03-27,109,0.12,67.7,44.6,447.0,82.0
2016-03-28,109,0.12,64.1,40.5,498.0,60.0
2016-03-29,109,0.13,65.5,35.1,465.0,68.0
2016-03-30,109,0.13,66.2,36.2,478.0,85.0
2016-03-31,109,0.12,68.6,42.4,449.0,86.0
2016-04-01,109,0.13,67.4,39.3,486.0,85.0
2016-04-02,109,0.11,71.6,44.5,400.0,86.0
