date,station_id,eto,tx,tn,rs,rh
2003-01-01,77,0.04,58.9,38.2,193.0,87.0
2003-01-02,77,0.02,58.3,39.0,105.0,85.0
2003-01-03,77,0.05,64.4,40.3,209.0,82.0
2003-01-04,77,0.05,64.7,42.6,204.0,87.0
2003-01-05,77,0.06,74.6,45.8,252.0,73.0
2003-01-06,77,0.1,74.7,39.1,261.0,41.0
2003-01-07,77,0.06,72.1,35.2,255.0,75.0
2003-01-08,77,0.04,62.0,35.8,169.0,88.0
2003-01-09,77,0.0,50.6,41.2,37.0,98.0
2003-01-10,77,0.01,58.2,49.6,77.0,97.0
2003-01-11,77,0.02,61.3,51.0,98.0,96.0
2003-01-12,77,0.0,58.9,53.5,35.0,93.0
2003-01-13,77,0.01,62.2,55.3,80.0,95.0
2003-01-14,77,0.02,64.4,52.5,106.0,95.0
2003-01-15,77,0.04,64.8,44.5,188.0,95.0
2003-01-16,77,0.07,71.8,39.9,279.0,74.0
2003-01-17,77,0.06,66.3,36.9,262.0,90.0
2003-01-18,77,0.02,56.7,41.7,127.0,98.0
2003-01-19,77,0.02,57.6,42.6,141.0,98.0
2003-01-20,77,0.01,49.5,40.9,67.0,97.0
2003-01-21,77,0.01,57.7,48.9,64.0,98.0
2003-01-22,77,0.0,62.3,55.7,35.0,98.0
2003-01-23,77,0.01,66.5,58.7,89.0,98.0
2003-01-24,77,0.03,65.0,55.0,129.0,96.0
2003-01-25,77,0.05,71.0,55.6,193.0,92.0
2003-01-26,77,0.04,68.0,56.4,160.0,91.0
2003-01-27,77,0.04,69.5,49.4,165.0,92.0
2003-01-28,77,0.07,69.4,45.6,278.0,86.0
2003-01-29,77,0.07,65.9,43.0,273.0,89.0
2003-01-30,77,0.06,65.5,45.6,240.0,92.0
2003-01-31,77,0.03,61.4,49.4,166.0,97.0
2003-02-01,77,0.08,66.8,40.9,262.0,77.0
2003-02-02,77,0.1,65.8,39.5,321.0,56.0
2003-02-03,77,0.08,69.9,38.6,327.0,67.0
2003-02-04,77,0.11,68.2,33.7,337.0,47.0
2003-02-05,77,0.11,67.3,35.9,340.0,38.0
2003-02-06,77,0.1,60.5,33.7,337.0,47.0
2003-02-07,77,0.12,60.6,32.3,337.0,34.0
2003-02-08,77,0.08,62.9,26.5,350.0,55.0
2003-02-09,77,0.08,66.1,30.5,353.0,59.0
2003-02-10,77,0.09,68.2,32.2,338.0,64.0
2003-02-11,77,0.05,62.2,40.9,191.0,71.0
2003-02-12,77,0.02,57.2,43.2,81.0,86.0
2003-02-13,77,0.02,62.9,51.7,130.0,94.0
2003-02-14,77,0.03,60.0,46.9,133.0,88.0
2003-02-15,77,0.03,57.9,48.4,130.0,87.0
2003-02-16,77,0.07,60.3,41.1,274.0,89.0
2003-02-17,77,0.06,61.4,38.6,264.0,81.0
2003-02-18,77,0.07,64.7,34.8,301.0,82.0
2003-02-19,77,0.08,59.1,41.3,296.0,79.0
2003-02-20,77,0.11,69.8,38.6,380.0,66.0
2003-02-21,77,0.1,67.7,38.6,389.0,80.0
2003-02-22,77,0.11,70.4,39.4,396.0,76.0
2003-02-23,77,0.09,66.5,38.9,311.0,77.0
2003-02-24,77,0.03,59.5,47.2,113.0,84.0
2003-02-25,77,0.09,65.6,40.0,330.0,71.0
2003-02-26,77,0.03,54.1,35.0,126.0,85.0
2003-02-27,77,0.09,61.1,35.2,368.0,77.0
2003-02-28,77,0.11,63.8,36.3,381.0,67.0
2003-03-01,77,0.11,66.3,36.5,422.0,68.0
2003-03-02,77,0.12,67.6,35.4,435.0,71.0
2003-03-03,77,0.08,60.0,42.2,301.0,75.0
2003-03-04,77,0.11,63.3,35.9,415.0,78.0
2003-03-05,77,0.12,66.4,34.3,425.0,79.0
2003-03-06,77,0.12,68.6,34.2,443.0,74.0
2003-03-07,77,0.11,64.8,34.1,449.0,79.0
2003-03-08,77,0.12,66.6,34.8,452.0,80.0
2003-03-09,77,0.12,68.1,35.7,415.0,79.0
2003-03-10,77,0.11,72.5,44.1,386.0,83.0
2003-03-11,77,0.11,73.7,52.0,367.0,81.0
2003-03-12,77,0.1,71.8,51.4,340.0,86.0
2003-03-13,77,0.08,63.7,47.7,253.0,83.0
2003-03-14,77,0.06,66.4,55.9,189.0,85.0
2003-03-15,77,0.13,62.7,44.9,453.0,78.0
2003-03-16,77,0.1,64.6,43.3,338.0,80.0
2003-03-17,77,0.14,65.7,39.9,490.0,64.0
2003-03-18,77,0.15,68.6,38.3,498.0,59.0
2003-03-19,77,0.12,64.7,37.9,406.0,80.0
2003-03-20,77,0.13,66.7,44.2,452.0,77.0
2003-03-21,77,0.14,71.0,43.3,489.0,75.0
2003-03-22,77,0.08,61.8,48.0,275.0,85.0
2003-03-23,77,0.1,66.8,48.3,349.0,80.0
2003-03-24,77,0.15,69.9,41.3,512.0,74.0
2003-03-25,77,0.13,72.1,42.1,421.0,77.0
2003-03-26,77,0.15,68.0,46.3,445.0,73.0
2003-03-27,77,0.19,70.7,40.0,517.0,43.0
2003-03-28,77,0.24,74.8,52.4,527.0,29.0
2003-03-29,77,0.2,81.2,49.9,537.0,38.0
2003-03-30,77,0.18,79.6,45.5,507.0,58.0
2003-03-31,77,0.17,77.1,46.2,475.0,62.0
2003-04-01,77,0.13,64.2,45.7,395.0,68.0
2003-04-02,77,0.13,56.5,38.7,479.0,74.0
2003-04-03,77,0.13,59.0,34.1,447.0,70.0
2003-04-04,77,0.09,57.0,38.6,374.0,82.0
2003-04-05,77,0.15,61.5,35.9,554.0,67.0
