date,station_id,eto,tx,tn,rs,rh
2002-01-01,77,0.0,58.5,53.3,35.0,97.0
2002-01-02,77,0.01,60.6,47.6,88.0,97.0
2002-01-03,77,0.05,63.4,39.9,247.0,87.0
2002-01-04,77,0.05,63.6,39.1,215.0,82.0
2002-01-05,77,0.0,51.2,44.4,33.0,96.0
2002-01-06,77,0.01,61.8,51.0,79.0,96.0
2002-01-07,77,0.01,56.4,50.5,62.0,98.0
2002-01-08,77,0.02,64.7,49.9,90.0,95.0
2002-01-09,77,0.04,64.3,45.9,169.0,92.0
2002-01-10,77,0.05,65.3,40.3,237.0,86.0
2002-01-11,77,0.07,67.6,38.4,246.0,80.0
2002-01-12,77,0.02,52.9,42.3,115.0,97.0
2002-01-13,77,0.02,54.2,40.9,124.0,98.0
2002-01-14,77,0.04,55.3,37.0,181.0,92.0
2002-01-15,77,0.09,60.7,36.4,272.0,39.0
2002-01-16,77,0.09,59.3,33.3,274.0,42.0
2002-01-17,77,0.07,57.8,29.9,267.0,72.0
2002-01-18,77,0.06,63.0,29.3,275.0,70.0
2002-01-19,77,0.06,59.0,29.9,256.0,74.0
2002-01-20,77,0.06,57.3,30.8,246.0,76.0
2002-01-21,77,0.02,56.8,34.1,91.0,89.0
2002-01-22,77,0.05,51.8,31.2,239.0,74.0
2002-01-23,77,0.07,59.3,27.2,292.0,67.0
2002-01-24,77,0.06,58.7,28.8,283.0,78.0
2002-01-25,77,0.04,54.2,33.0,180.0,83.0
2002-01-26,77,0.03,52.7,38.5,126.0,91.0
2002-01-27,77,0.06,52.5,33.1,280.0,70.0
2002-01-28,77,0.04,47.4,30.7,196.0,89.0
2002-01-29,77,0.07,52.5,26.5,310.0,73.0
2002-01-30,77,0.07,57.3,26.4,313.0,60.0
2002-01-31,77,0.07,54.7,26.4,303.0,73.0
2002-02-01,77,0.06,58.4,33.5,266.0,80.0
2002-02-02,77,0.07,58.9,30.0,318.0,85.0
2002-02-03,77,0.07,63.3,33.0,324.0,82.0
2002-02-04,77,0.08,64.6,35.2,336.0,82.0
2002-02-05,77,0.06,61.0,33.1,280.0,85.0
2002-02-06,77,0.06,57.6,33.9,265.0,88.0
2002-02-07,77,0.02,58.7,44.4,98.0,92.0
2002-02-08,77,0.09,61.8,34.5,340.0,59.0
2002-02-09,77,0.11,69.5,38.5,355.0,42.0
2002-02-10,77,0.1,69.2,36.3,340.0,62.0
2002-02-11,77,0.09,70.5,39.2,340.0,71.0
2002-02-12,77,0.09,73.7,37.1,343.0,74.0
2002-02-13,77,0.02,56.8,44.2,110.0,93.0
2002-02-14,77,0.07,63.3,45.4,285.0,89.0
2002-02-15,77,0.06,59.6,41.5,230.0,80.0
2002-02-16,77,0.03,58.2,40.0,138.0,84.0
2002-02-17,77,0.06,56.7,39.3,257.0,85.0
2002-02-18,77,0.05,57.1,35.2,218.0,87.0
2002-02-19,77,0.01,56.5,48.0,93.0,95.0
2002-02-20,77,0.06,67.6,49.6,244.0,90.0
2002-02-21,77,0.09,75.1,48.9,344.0,87.0
2002-02-22,77,0.1,71.9,48.9,327.0,79.0
2002-02-23,77,0.06,58.0,42.5,268.0,84.0
2002-02-24,77,0.11,71.2,37.3,402.0,78.0
2002-02-25,77,0.11,70.6,39.7,420.0,78.0
2002-02-26,77,0.12,77.2,42.0,389.0,62.0
2002-02-27,77,0.13,79.8,42.3,405.0,58.0
2002-02-28,77,0.15,77.7,38.3,430.0,47.0
2002-03-01,77,0.17,68.7,45.8,439.0,21.0
2002-03-02,77,0.16,67.8,39.0,444.0,30.0
2002-03-03,77,0.12,68.6,33.4,430.0,57.0
2002-03-04,77,0.13,68.1,37.4,427.0,61.0
2002-03-05,77,0.06,59.3,36.0,226.0,83.0
2002-03-06,77,0.04,60.2,48.9,188.0,92.0
2002-03-07,77,0.07,57.1,35.3,290.0,79.0
2002-03-08,77,0.11,58.2,29.4,460.0,62.0
2002-03-09,77,0.08,57.9,33.6,301.0,79.0
2002-03-10,77,0.09,62.2,48.8,335.0,80.0
2002-03-11,77,0.11,66.6,44.2,371.0,78.0
2002-03-12,77,0.07,62.4,43.1,218.0,75.0
2002-03-13,77,0.12,58.1,35.2,441.0,65.0
2002-03-14,77,0.14,61.7,31.4,502.0,56.0
2002-03-15,77,0.06,56.8,32.6,284.0,80.0
2002-03-16,77,0.12,57.0,31.5,427.0,69.0
2002-03-17,77,0.07,53.6,35.7,294.0,78.0
2002-03-18,77,0.16,65.3,38.1,524.0,40.0
2002-03-19,77,0.14,68.3,32.9,503.0,63.0
2002-03-20,77,0.13,69.5,40.1,396.0,65.0
2002-03-21,77,0.13,69.4,42.5,413.0,71.0
2002-03-22,77,0.04,57.2,45.9,170.0,89.0
2002-03-23,77,0.08,58.9,47.6,296.0,84.0
2002-03-24,77,0.14,63.0,38.4,491.0,71.0
2002-03-25,77,0.09,60.5,36.2,356.0,78.0
2002-03-26,77,0.16,70.4,38.1,542.0,62.0
2002-03-27,77,0.17,77.9,40.2,543.0,60.0
2002-03-28,77,0.18,77.9,42.7,542.0,70.0
2002-03-29,77,0.16,75.2,46.0,529.0,83.0
2002-03-30,77,0.14,75.6,48.5,493.0,83.0
2002-03-31,77,0.16,81.6,46.8,526.0,76.0
2002-04-01,77,0.16,78.2,46.4,516.0,82.0
2002-04-02,77,0.1,71.2,47.8,382.0,84.0
2002-04-03,77,0.06,59.8,51.4,214.0,81.0
2002-04-04,77,0.03,57.3,51.4,121.0,80.0
2002-04-05,77,0.07,62.2,47.3,251.0,78.0
2002-04-06,77,0.17,72.5,46.2,551.0,73.0
2002-04-07,77,0.16,73.4,45.2,502.0,78.0
2002-04-08,77,0.1,66.6,45.5,344.0,84.0
2002-04-09,77,0.04,61.7,51.6,186.0,87.0
2002-04-10,77,0.16,73.0,48.9,497.0,74.0
2002-04-11,77,0.13,72.7,49.5,415.0,76.0
2002-04-12,77,0.19,81.6,45.9,547.0,60.0
2002-04-13,77,0.21,87.1,49.4,569.0,59.0
2002-04-14,77,0.22,77.7,47.7,589.0,67.0
2002-04-15,77,0.2,66.1,42.7,593.0,45.0
2002-04-16,77,0.06,54.8,35.8,252.0,78.0
2002-04-17,77,0.16,58.6,37.2,552.0,71.0
2002-04-18,77,0.16,63.7,33.2,554.0,59.0
2002-04-19,77,0.23,72.5,41.1,638.0,40.0
2002-04-20,77,0.2,69.2,39.0,614.0,68.0
2002-04-21,77,0.2,76.1,36.9,606.0,56.0
2002-04-22,77,0.22,81.6,41.7,620.0,49.0
2002-04-23,77,0.22,85.9,43.2,625.0,54.0
2002-04-24,77,0.2,68.6,45.6,592.0,67.0
2002-04-25,77,0.19,76.8,42.6,574.0,68.0
2002-04-26,77,0.13,66.8,49.7,416.0,70.0
2002-04-27,77,0.15,60.9,37.2,452.0,62.0
2002-04-28,77,0.14,60.9,34.4,467.0,62.0
2002-04-29,77,0.14,62.2,41.3,496.0,72.0
2002-04-30,77,0.1,60.9,38.4,359.0,77.0
2002-05-01,77,0.14,67.5,32.0,396.0,62.0
2002-05-02,77,0.19,70.2,39.3,649.0,77.0
2002-05-03,77,0.17,68.8,45.3,578.0,75.0
2002-05-04,77,0.22,78.9,40.0,673.0,67.0
2002-05-05,77,0.23,83.9,41.7,676.0,54.0
2002-05-06,77,0.22,74.7,41.3,686.0,60.0
2002-05-07,77,0.21,74.3,39.4,693.0,57.0
2002-05-08,77,0.25,79.2,37.7,707.0,39.0
2002-05-09,77,0.22,75.2,37.2,701.0,56.0
2002-05-10,77,0.2,71.6,37.8,649.0,50.0
2002-05-11,77,0.26,82.0,39.3,718.0,39.0
2002-05-12,77,0.25,83.8,40.2,681.0,42.0
2002-05-13,77,0.23,77.1,41.4,687.0,52.0
2002-05-14,77,0.23,82.2,40.5,701.0,56.0
2002-05-15,77,0.23,81.8,43.7,678.0,62.0
2002-05-16,77,0.24,82.1,42.3,703.0,55.0
2002-05-17,77,0.23,83.3,43.5,693.0,62.0
2002-05-18,77,0.23,68.1,40.2,706.0,59.0
2002-05-19,77,0.05,61.5,49.9,204.0,82.0
2002-05-20,77,0.07,59.0,44.1,314.0,88.0
2002-05-21,77,0.14,64.3,46.0,504.0,74.0
2002-05-22,77,0.22,70.1,40.6,721.0,65.0
2002-05-23,77,0.25,82.4,43.0,736.0,46.0
2002-05-24,77,0.26,85.4,46.1,724.0,50.0
2002-05-25,77,0.23,74.5,47.6,700.0,73.0
2002-05-26,77,0.21,77.1,48.3,634.0,70.0
2002-05-27,77,0.2,73.9,50.0,618.0,72.0
2002-05-28,77,0.21,80.4,53.3,641.0,74.0
2002-05-29,77,0.25,91.7,53.9,694.0,68.0
2002-05-30,77,0.26,89.0,59.2,708.0,67.0
2002-05-31,77,0.24,84.3,53.7,703.0,73.0
2002-06-01,77,0.23,76.3,49.8,698.0,70.0
2002-06-02,77,0.23,76.4,45.5,715.0,70.0
2002-06-03,77,0.22,78.8,47.9,679.0,70.0
2002-06-04,77,0.27,90.2,51.9,722.0,54.0
2002-06-05,77,0.28,100.5,56.5,739.0,50.0
2002-06-06,77,0.27,93.6,55.3,746.0,49.0
2002-06-07,77,0.26,83.7,49.0,733.0,56.0
2002-06-08,77,0.28,82.5,47.9,757.0,35.0
2002-06-09,77,0.34,81.3,60.2,765.0,22.0
2002-06-10,77,0.31,89.8,58.8,735.0,27.0
2002-06-11,77,0.28,89.2,51.9,746.0,50.0
2002-06-12,77,0.22,77.8,47.6,687.0,70.0
2002-06-13,77,0.2,73.0,46.4,647.0,75.0
2002-06-14,77,0.23,79.8,47.8,690.0,65.0
2002-06-15,77,0.26,84.0,42.4,758.0,59.0
2002-06-16,77,0.26,84.7,42.6,746.0,57.0
2002-06-17,77,0.26,89.5,46.6,722.0,54.0
2002-06-18,77,0.26,85.1,58.1,720.0,61.0
2002-06-19,77,0.27,88.6,52.8,734.0,62.0
2002-06-20,77,0.24,77.6,48.5,727.0,71.0
2002-06-21,77,0.23,72.9,48.2,694.0,73.0
2002-06-22,77,0.22,75.9,51.6,659.0,73.0
2002-06-23,77,0.25,84.3,48.5,722.0,65.0
2002-06-24,77,0.24,86.0,48.6,703.0,69.0
2002-06-25,77,0.24,85.1,53.8,699.0,72.0
2002-06-26,77,0.21,75.5,52.5,652.0,77.0
2002-06-27,77,0.24,82.0,54.0,687.0,70.0
2002-06-28,77,0.23,80.1,50.6,665.0,70.0
2002-06-29,77,0.26,90.0,51.0,722.0,62.0
2002-06-30,77,0.28,96.9,55.1,741.0,52.0
2002-07-01,77,0.29,96.1,55.9,733.0,56.0
2002-07-02,77,0.25,78.0,53.6,701.0,73.0
2002-07-03,77,0.21,77.5,51.7,645.0,71.0
2002-07-04,77,0.25,80.1,48.3,717.0,65.0
2002-07-05,77,0.25,80.0,49.1,701.0,69.0
2002-07-06,77,0.26,84.0,48.9,712.0,61.0
2002-07-07,77,0.27,84.9,47.7,723.0,59.0
2002-07-08,77,0.28,97.4,47.6,745.0,43.0
2002-07-09,77,0.31,104.9,51.4,742.0,34.0
2002-07-10,77,0.3,101.8,54.7,733.0,46.0
2002-07-11,77,0.25,91.9,54.5,666.0,62.0
2002-07-12,77,0.24,90.6,59.9,593.0,57.0
2002-07-13,77,0.26,87.2,56.6,686.0,65.0
2002-07-14,77,0.24,79.6,54.1,683.0,70.0
2002-07-15,77,0.2,74.2,50.7,601.0,77.0
2002-07-16,77,0.2,79.1,50.7,600.0,75.0
2002-07-17,77,0.21,80.9,51.8,613.0,76.0
2002-07-18,77,0.2,77.0,55.4,613.0,76.0
2002-07-19,77,0.24,85.7,55.6,665.0,69.0
2002-07-20,77,0.25,81.7,50.8,708.0,72.0
2002-07-21,77,0.2,74.1,50.8,591.0,74.0
2002-07-22,77,0.22,81.8,52.7,652.0,65.0
2002-07-23,77,0.23,83.1,48.2,683.0,62.0
2002-07-24,77,0.25,86.0,45.7,712.0,57.0
2002-07-25,77,0.23,82.2,44.9,689.0,70.0
2002-07-26,77,0.22,90.8,50.1,633.0,70.0
2002-07-27,77,0.21,79.5,55.7,618.0,75.0
2002-07-28,77,0.22,79.8,54.2,637.0,72.0
2002-07-29,77,0.21,83.3,56.0,602.0,69.0
2002-07-30,77,0.22,86.4,53.5,596.0,70.0
2002-07-31,77,0.22,83.3,54.4,638.0,70.0
2002-08-01,77,0.22,85.5,52.4,638.0,72.0
2002-08-02,77,0.21,79.6,55.4,619.0,73.0
2002-08-03,77,0.11,70.4,56.8,357.0,80.0
2002-08-04,77,0.16,75.2,53.3,495.0,74.0
2002-08-05,77,0.25,85.7,48.1,660.0,48.0
2002-08-06,77,0.23,83.0,44.1,653.0,52.0
2002-08-07,77,0.26,92.0,46.2,652.0,41.0
2002-08-08,77,0.26,99.1,47.4,651.0,32.0
2002-08-09,77,0.28,102.8,50.6,635.0,29.0
2002-08-10,77,0.27,100.5,51.4,648.0,36.0
2002-08-11,77,0.24,91.1,48.1,654.0,58.0
2002-08-12,77,0.23,90.0,47.0,647.0,64.0
2002-08-13,77,0.22,86.8,49.9,627.0,71.0
2002-08-14,77,0.21,84.8,49.3,595.0,71.0
2002-08-15,77,0.19,82.7,52.8,551.0,75.0
2002-08-16,77,0.19,80.4,50.7,564.0,76.0
2002-08-17,77,0.19,76.9,50.5,562.0,76.0
2002-08-18,77,0.18,81.3,51.0,532.0,76.0
2002-08-19,77,0.17,73.1,47.3,532.0,77.0
2002-08-20,77,0.21,87.2,51.7,602.0,58.0
2002-08-21,77,0.21,85.1,47.3,603.0,67.0
2002-08-22,77,0.16,71.8,48.0,516.0,77.0
2002-08-23,77,0.15,72.9,49.8,489.0,78.0
2002-08-24,77,0.16,75.9,46.7,500.0,78.0
2002-08-25,77,0.18,80.5,45.8,538.0,76.0
2002-08-26,77,0.22,95.9,47.1,582.0,56.0
2002-08-27,77,0.24,99.7,51.1,587.0,46.0
2002-08-28,77,0.2,78.4,52.2,577.0,67.0
2002-08-29,77,0.18,78.2,52.8,525.0,72.0
2002-08-30,77,0.17,82.1,51.7,519.0,75.0
2002-08-31,77,0.21,94.6,45.8,579.0,56.0
2002-09-01,77,0.23,100.5,50.6,583.0,40.0
2002-09-02,77,0.24,100.5,52.0,595.0,38.0
2002-09-03,77,0.21,84.9,49.2,576.0,66.0
2002-09-04,77,0.2,82.5,46.9,573.0,52.0
2002-09-05,77,0.2,79.0,46.0,578.0,54.0
2002-09-06,77,0.19,73.0,41.4,578.0,67.0
2002-09-07,77,0.19,77.6,40.4,572.0,62.0
2002-09-08,77,0.2,85.0,40.7,569.0,51.0
2002-09-09,77,0.21,94.9,42.8,566.0,39.0
2002-09-10,77,0.22,95.5,45.9,559.0,36.0
2002-09-11,77,0.21,92.1,46.5,548.0,48.0
2002-09-12,77,0.17,80.2,46.4,517.0,73.0
2002-09-13,77,0.16,81.1,42.8,516.0,72.0
2002-09-14,77,0.16,84.0,41.9,496.0,69.0
2002-09-15,77,0.14,75.9,48.5,434.0,74.0
2002-09-16,77,0.16,83.6,45.7,498.0,68.0
2002-09-17,77,0.19,87.2,48.1,518.0,59.0
2002-09-18,77,0.23,93.4,53.2,530.0,35.0
2002-09-19,77,0.22,98.4,55.6,522.0,24.0
2002-09-20,77,0.2,95.7,47.9,515.0,37.0
2002-09-21,77,0.19,94.3,47.8,514.0,50.0
2002-09-22,77,0.18,94.6,46.5,506.0,59.0
2002-09-23,77,0.19,97.9,46.9,506.0,47.0
2002-09-24,77,0.18,91.0,46.3,502.0,53.0
2002-09-25,77,0.18,88.7,44.8,492.0,59.0
2002-09-26,77,0.14,76.1,43.4,475.0,75.0
2002-09-27,77,0.07,69.0,47.3,246.0,75.0
2002-09-28,77,0.11,73.4,45.2,365.0,72.0
2002-09-29,77,0.14,71.5,44.0,456.0,75.0
2002-09-30,77,0.13,74.8,45.4,421.0,69.0
2002-10-01,77,0.21,76.4,46.3,472.0,24.0
2002-10-02,77,0.21,78.5,45.0,479.0,20.0
2002-10-03,77,0.18,83.5,37.1,447.0,35.0
2002-10-04,77,0.17,86.2,43.3,444.0,48.0
2002-10-05,77,0.17,91.2,46.5,440.0,44.0
2002-10-06,77,0.17,93.9,47.3,438.0,46.0
2002-10-07,77,0.17,97.0,48.2,444.0,41.0
2002-10-08,77,0.16,92.7,44.7,438.0,45.0
2002-10-09,77,0.13,79.9,46.6,390.0,69.0
2002-10-10,77,0.07,65.4,50.7,245.0,82.0
2002-10-11,77,0.13,80.2,44.4,394.0,61.0
2002-10-12,77,0.15,82.6,38.8,415.0,49.0
2002-10-13,77,0.14,85.0,38.8,416.0,45.0
2002-10-14,77,0.14,85.4,40.7,399.0,57.0
2002-10-15,77,0.11,71.6,38.2,382.0,76.0
2002-10-16,77,0.11,70.0,44.1,371.0,74.0
2002-10-17,77,0.1,65.9,43.8,353.0,78.0
2002-10-18,77,0.08,68.3,45.4,272.0,80.0
2002-10-19,77,0.1,74.4,43.3,333.0,80.0
