date,station_id,eto,tx,tn,rs,rh
2002-01-01,109,,58.3,54.4,35.0,93.0
2002-01-02,109,,58.3,47.3,48.0,96.0
2002-01-03,109,,60.4,38.4,250.0,91.0
2002-01-04,109,,54.9,35.7,204.0,91.0
2002-01-05,109,,51.1,44.9,31.0,94.0
2002-01-06,109,,59.6,46.1,95.0,93.0
2002-01-07,109,,54.6,45.9,92.0,95.0
2002-01-08,109,,61.5,47.3,117.0,93.0
2002-01-09,109,,63.3,43.3,159.0,92.0
2002-01-10,109,,60.0,37.2,241.0,87.0
2002-01-11,109,,53.1,35.8,246.0,94.0
2002-01-12,109,,51.2,41.0,90.0,96.0
2002-01-13,109,,57.0,39.6,225.0,88.0
2002-01-14,109,,53.4,34.4,190.0,88.0
2002-01-15,109,,60.4,32.3,272.0,55.0
2002-01-16,109,,59.9,31.4,277.0,55.0
2002-01-17,109,,57.2,30.2,255.0,72.0
2002-01-18,109,,58.9,26.7,272.0,78.0
2002-01-19,109,,58.0,28.1,252.0,81.0
2002-01-20,109,,56.6,28.1,249.0,81.0
2002-01-21,109,,55.4,34.1,94.0,90.0
2002-01-22,109,,51.8,30.9,249.0,73.0
2002-01-23,109,,59.0,25.8,287.0,75.0
2002-01-24,109,,57.1,27.5,278.0,77.0
2002-01-25,109,,52.6,31.4,175.0,84.0
2002-01-26,109,,52.2,38.7,98.0,88.0
2002-01-27,109,,52.4,31.4,285.0,76.0
2002-01-28,109,,48.5,31.6,251.0,85.0
2002-01-29,109,,52.8,26.3,318.0,73.0
2002-01-30,109,,55.1,24.2,320.0,70.0
2002-01-31,109,,52.8,25.4,307.0,74.0
2002-02-01,109,,55.5,31.6,301.0,78.0
2002-02-02,109,,57.6,27.5,303.0,90.0
2002-02-03,109,,60.5,29.9,305.0,86.0
2002-02-04,109,,60.6,29.0,339.0,82.0
2002-02-05,109,,59.3,32.9,281.0,86.0
2002-02-06,109,,56.0,32.6,173.0,93.0
2002-02-07,109,,58.4,40.4,82.0,94.0
2002-02-08,109,,62.4,32.1,348.0,68.0
2002-02-09,109,,69.1,30.8,360.0,66.0
2002-02-10,109,,65.8,33.2,345.0,74.0
2002-02-11,109,,66.5,34.8,326.0,76.0
2002-02-12,109,,66.3,34.8,337.0,80.0
2002-02-13,109,,54.9,42.2,105.0,91.0
2002-02-14,109,,61.8,42.1,319.0,88.0
2002-02-15,109,,59.3,39.5,257.0,79.0
